band_index,cluster_id,band_name
0,49,band_0
1,11,band_1
2,16,band_2
3,10,band_3
4,27,band_4
5,28,band_5
6,11,band_6
7,12,band_7
8,1,band_8
9,36,band_9
10,46,band_10
11,36,band_11
12,47,band_12
13,1,band_13
14,50,band_14
15,37,band_15
16,37,band_16
17,37,band_17
18,37,band_18
19,37,band_19
20,37,band_20
21,37,band_21
22,42,band_22
23,37,band_23
24,37,band_24
25,37,band_25
26,37,band_26
27,37,band_27
28,35,band_28
29,37,band_29
30,37,band_30
31,37,band_31
32,37,band_32
33,37,band_33
34,37,band_34
35,37,band_35
36,37,band_36
37,0,band_37
38,20,band_38
39,6,band_39
40,48,band_40
41,7,band_41
42,0,band_42
43,0,band_43
44,11,band_44
45,16,band_45
46,10,band_46
47,27,band_47
48,28,band_48
49,11,band_49
50,12,band_50
51,37,band_51
52,37,band_52
53,37,band_53
54,37,band_54
55,37,band_55
56,37,band_56
57,37,band_57
58,37,band_58
59,37,band_59
60,37,band_60
61,37,band_61
62,37,band_62
63,37,band_63
64,37,band_64
65,37,band_65
66,37,band_66
67,37,band_67
68,37,band_68
69,37,band_69
70,37,band_70
71,8,band_71
72,9,band_72
73,37,band_73
74,37,band_74
75,37,band_75
76,37,band_76
77,37,band_77
78,11,band_78
79,13,band_79
80,19,band_80
81,19,band_81
82,37,band_82
83,37,band_83
84,37,band_84
85,37,band_85
86,37,band_86
87,37,band_87
88,37,band_88
89,17,band_89
90,18,band_90
91,4,band_91
92,37,band_92
93,39,band_93
94,40,band_94
95,44,band_95
96,2,band_96
97,21,band_97
98,25,band_98
99,31,band_99
100,26,band_100
101,32,band_101
102,14,band_102
103,3,band_103
104,22,band_104
105,11,band_105
106,16,band_106
107,10,band_107
108,27,band_108
109,28,band_109
110,11,band_110
111,12,band_111
112,37,band_112
113,37,band_113
114,37,band_114
115,37,band_115
116,37,band_116
117,37,band_117
118,37,band_118
119,24,band_119
120,38,band_120
121,41,band_121
122,43,band_122
123,15,band_123
124,5,band_124
125,23,band_125
126,11,band_126
127,16,band_127
128,10,band_128
129,27,band_129
130,28,band_130
131,11,band_131
132,12,band_132
133,37,band_133
134,37,band_134
135,37,band_135
136,37,band_136
137,37,band_137
138,35,band_138
139,37,band_139
140,37,band_140
141,37,band_141
142,37,band_142
143,37,band_143
144,37,band_144
145,37,band_145
146,37,band_146
147,37,band_147
148,37,band_148
149,37,band_149
150,37,band_150
151,37,band_151
152,37,band_152
153,37,band_153
154,45,band_154
155,37,band_155
156,37,band_156
157,37,band_157
158,37,band_158
159,37,band_159
160,37,band_160
161,37,band_161
162,30,band_162
163,30,band_163
164,34,band_164
165,30,band_165
166,33,band_166
167,29,band_167
168,37,band_168
169,30,band_169
170,30,band_170
171,34,band_171
172,30,band_172
173,33,band_173
174,29,band_174
175,37,band_175
176,37,band_176
177,37,band_177
178,37,band_178
179,37,band_179
180,37,band_180
181,37,band_181
182,37,band_182
183,37,band_183
