band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
177,band_177,confirmed,1,8,8,1.0,0.04729614575559567,0.007372865978625369
80,band_80,confirmed,1,8,8,1.0,0.043166985732915115,0.007372865978625369
89,band_89,confirmed,1,8,8,1.0,0.041887716956212136,0.007372865978625369
91,band_91,confirmed,1,8,8,1.0,0.040730289244991356,0.007372865978625369
48,band_48,confirmed,1,8,8,1.0,0.03340353986385605,0.007372865978625369
37,band_37,confirmed,1,8,8,1.0,0.03216819276326375,0.007372865978625369
9,band_9,confirmed,1,8,8,1.0,0.03215391512207755,0.007372865978625369
38,band_38,confirmed,1,8,8,1.0,0.030850993238458007,0.007372865978625369
46,band_46,confirmed,1,8,8,1.0,0.029932772086327365,0.007372865978625369
10,band_10,confirmed,1,8,8,1.0,0.028854906832438756,0.007372865978625369
93,band_93,confirmed,1,8,8,1.0,0.028664400225970027,0.007372865978625369
90,band_90,confirmed,1,8,8,1.0,0.027591315199878737,0.007372865978625369
102,band_102,confirmed,1,8,8,1.0,0.026016939374425795,0.007372865978625369
39,band_39,confirmed,1,8,8,1.0,0.02590810798833427,0.007372865978625369
97,band_97,confirmed,1,8,8,1.0,0.020966196382103897,0.007372865978625369
96,band_96,confirmed,1,8,8,1.0,0.020687162284036855,0.007372865978625369
8,band_8,confirmed,1,8,8,1.0,0.020466719044156662,0.007372865978625369
41,band_41,confirmed,1,8,8,1.0,0.02002028290812232,0.007372865978625369
104,band_104,confirmed,1,8,8,1.0,0.01815392580771045,0.007372865978625369
98,band_98,confirmed,1,8,8,1.0,0.017776209892166092,0.007372865978625369
123,band_123,confirmed,1,8,8,1.0,0.017554315777074336,0.007372865978625369
50,band_50,confirmed,1,8,8,1.0,0.01728152192361769,0.007372865978625369
122,band_122,confirmed,1,8,8,1.0,0.016891267675713726,0.007372865978625369
131,band_131,confirmed,1,8,8,1.0,0.016846075850069628,0.007372865978625369
71,band_71,confirmed,1,8,8,1.0,0.016787272971714114,0.007372865978625369
120,band_120,confirmed,1,8,8,1.0,0.016563366259041763,0.007372865978625369
103,band_103,confirmed,1,8,8,1.0,0.016214747039012156,0.007372865978625369
78,band_78,confirmed,1,8,8,1.0,0.015397420109350989,0.007372865978625369
0,band_0,confirmed,1,8,8,1.0,0.014643602249279452,0.007372865978625369
119,band_119,confirmed,1,8,8,1.0,0.013863630085986879,0.007372865978625369
14,band_14,confirmed,1,8,8,1.0,0.01352455562294987,0.007372865978625369
13,band_13,confirmed,1,8,8,1.0,0.012554769164858013,0.007372865978625369
125,band_125,confirmed,1,8,8,1.0,0.01149107225251858,0.007372865978625369
124,band_124,confirmed,1,8,8,1.0,0.008981643957746607,0.007372865978625369
