family,n_reps,bands
band,53,"band_0, band_8, band_9, band_12, band_13, band_14, band_22, band_24, band_27, band_28, band_29, band_38, band_41, band_42, band_49, band_51, band_66, band_70, band_71, band_74, band_80, band_81, band_82, band_83, band_90, band_91, band_92, band_93, band_96, band_102, band_103, band_111, band_119, band_120, band_122, band_123, band_124, band_126, band_127, band_128, band_130, band_140, band_141, band_144, band_146, band_148, band_154, band_162, band_164, band_165, band_166, band_168, band_183"
