band_index,cluster_id,band_name
0,28,band_0
1,11,band_1
2,19,band_2
3,19,band_3
4,19,band_4
5,19,band_5
6,11,band_6
7,19,band_7
8,12,band_8
9,19,band_9
10,19,band_10
11,19,band_11
12,19,band_12
13,13,band_13
14,27,band_14
15,19,band_15
16,19,band_16
17,19,band_17
18,19,band_18
19,19,band_19
20,19,band_20
21,19,band_21
22,19,band_22
23,18,band_23
24,21,band_24
25,21,band_25
26,18,band_26
27,21,band_27
28,8,band_28
29,19,band_29
30,19,band_30
31,19,band_31
32,19,band_32
33,19,band_33
34,19,band_34
35,19,band_35
36,19,band_36
37,0,band_37
38,1,band_38
39,1,band_39
40,3,band_40
41,2,band_41
42,0,band_42
43,0,band_43
44,11,band_44
45,19,band_45
46,19,band_46
47,19,band_47
48,19,band_48
49,11,band_49
50,19,band_50
51,19,band_51
52,19,band_52
53,19,band_53
54,19,band_54
55,19,band_55
56,19,band_56
57,19,band_57
58,19,band_58
59,19,band_59
60,19,band_60
61,19,band_61
62,19,band_62
63,19,band_63
64,19,band_64
65,19,band_65
66,19,band_66
67,19,band_67
68,19,band_68
69,19,band_69
70,19,band_70
71,4,band_71
72,4,band_72
73,19,band_73
74,19,band_74
75,19,band_75
76,19,band_76
77,19,band_77
78,5,band_78
79,11,band_79
80,14,band_80
81,14,band_81
82,19,band_82
83,19,band_83
84,19,band_84
85,19,band_85
86,19,band_86
87,19,band_87
88,19,band_88
89,20,band_89
90,23,band_90
91,21,band_91
92,20,band_92
93,20,band_93
94,21,band_94
95,22,band_95
96,6,band_96
97,19,band_97
98,7,band_98
99,15,band_99
100,15,band_100
101,15,band_101
102,15,band_102
103,6,band_103
104,19,band_104
105,9,band_105
106,18,band_106
107,18,band_107
108,18,band_108
109,18,band_109
110,9,band_110
111,19,band_111
112,19,band_112
113,19,band_113
114,19,band_114
115,19,band_115
116,19,band_116
117,19,band_117
118,19,band_118
119,16,band_119
120,16,band_120
121,16,band_121
122,17,band_122
123,25,band_123
124,26,band_124
125,19,band_125
126,11,band_126
127,19,band_127
128,19,band_128
129,19,band_129
130,19,band_130
131,11,band_131
132,19,band_132
133,18,band_133
134,21,band_134
135,21,band_135
136,18,band_136
137,21,band_137
138,8,band_138
139,19,band_139
140,19,band_140
141,19,band_141
142,19,band_142
143,19,band_143
144,19,band_144
145,19,band_145
146,19,band_146
147,19,band_147
148,19,band_148
149,19,band_149
150,19,band_150
151,19,band_151
152,19,band_152
153,19,band_153
154,24,band_154
155,19,band_155
156,19,band_156
157,19,band_157
158,19,band_158
159,19,band_159
160,19,band_160
161,19,band_161
162,10,band_162
163,19,band_163
164,19,band_164
165,19,band_165
166,19,band_166
167,10,band_167
168,19,band_168
169,10,band_169
170,19,band_170
171,19,band_171
172,19,band_172
173,19,band_173
174,10,band_174
175,19,band_175
176,19,band_176
177,19,band_177
178,19,band_178
179,19,band_179
180,19,band_180
181,19,band_181
182,19,band_182
183,19,band_183
