family,n_reps,bands
band,38,"band_0, band_8, band_9, band_10, band_12, band_14, band_28, band_38, band_40, band_41, band_42, band_45, band_48, band_58, band_71, band_79, band_80, band_89, band_90, band_91, band_95, band_96, band_97, band_98, band_99, band_100, band_102, band_103, band_108, band_119, band_120, band_122, band_123, band_124, band_134, band_154, band_169, band_171"
