band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
22,band_22,confirmed,1,49,49,1.0,0.02390423833938246,0.0013869737866233876
90,band_90,confirmed,1,49,49,1.0,0.017117465958302804,0.0013869737866233876
45,band_45,confirmed,1,49,49,1.0,0.014112367210451813,0.0013869737866233876
133,band_133,confirmed,1,49,49,1.0,0.01411206908424927,0.0013869737866233876
23,band_23,confirmed,1,49,49,1.0,0.01394472476086869,0.0013869737866233876
38,band_38,confirmed,1,49,49,1.0,0.013939294915719578,0.0013869737866233876
9,band_9,confirmed,1,49,49,1.0,0.013111441035026518,0.0013869737866233876
92,band_92,confirmed,1,49,49,1.0,0.012325118728459044,0.0013869737866233876
37,band_37,confirmed,1,49,49,1.0,0.011951576858878057,0.0013869737866233876
154,band_154,confirmed,1,49,49,1.0,0.010996903086532919,0.0013869737866233876
99,band_99,confirmed,1,49,49,1.0,0.010919739254332969,0.0013869737866233876
24,band_24,confirmed,1,49,49,1.0,0.010598329302342939,0.0013869737866233876
134,band_134,confirmed,1,49,49,1.0,0.010574791163605338,0.0013869737866233876
11,band_11,confirmed,1,49,49,1.0,0.010502765558360104,0.0013869737866233876
94,band_94,confirmed,1,49,49,1.0,0.010338539438452511,0.0013869737866233876
163,band_163,confirmed,1,49,49,1.0,0.010315988673006692,0.0013869737866233876
127,band_127,confirmed,1,49,49,1.0,0.010175726580515212,0.0013869737866233876
67,band_67,confirmed,1,49,49,1.0,0.010083471681553652,0.0013869737866233876
74,band_74,confirmed,1,49,49,1.0,0.009869736457655626,0.0013869737866233876
40,band_40,confirmed,1,49,49,1.0,0.009852288421198173,0.0013869737866233876
101,band_101,confirmed,1,49,49,1.0,0.009458244767681914,0.0013869737866233876
12,band_12,confirmed,1,49,49,1.0,0.008960805087060243,0.0013869737866233876
136,band_136,confirmed,1,49,49,1.0,0.008724472005791826,0.0013869737866233876
26,band_26,confirmed,1,49,49,1.0,0.008604397442046226,0.0013869737866233876
170,band_170,confirmed,1,49,49,1.0,0.00852126416180506,0.0013869737866233876
