band_index,cluster_id,band_name
0,9,band_0
1,1,band_1
2,7,band_2
3,1,band_3
4,7,band_4
5,7,band_5
6,1,band_6
7,1,band_7
8,0,band_8
9,7,band_9
10,8,band_10
11,7,band_11
12,7,band_12
13,0,band_13
14,13,band_14
15,7,band_15
16,7,band_16
17,7,band_17
18,7,band_18
19,7,band_19
20,7,band_20
21,7,band_21
22,7,band_22
23,7,band_23
24,7,band_24
25,7,band_25
26,7,band_26
27,7,band_27
28,7,band_28
29,7,band_29
30,7,band_30
31,7,band_31
32,7,band_32
33,7,band_33
34,7,band_34
35,7,band_35
36,7,band_36
37,12,band_37
38,10,band_38
39,10,band_39
40,10,band_40
41,10,band_41
42,11,band_42
43,11,band_43
44,1,band_44
45,7,band_45
46,1,band_46
47,7,band_47
48,7,band_48
49,1,band_49
50,1,band_50
51,7,band_51
52,7,band_52
53,7,band_53
54,7,band_54
55,7,band_55
56,7,band_56
57,7,band_57
58,7,band_58
59,7,band_59
60,7,band_60
61,7,band_61
62,7,band_62
63,7,band_63
64,7,band_64
65,7,band_65
66,7,band_66
67,7,band_67
68,7,band_68
69,7,band_69
70,7,band_70
71,2,band_71
72,2,band_72
73,7,band_73
74,7,band_74
75,7,band_75
76,7,band_76
77,7,band_77
78,2,band_78
79,1,band_79
80,6,band_80
81,6,band_81
82,7,band_82
83,7,band_83
84,7,band_84
85,7,band_85
86,7,band_86
87,7,band_87
88,7,band_88
89,7,band_89
90,5,band_90
91,7,band_91
92,7,band_92
93,7,band_93
94,7,band_94
95,7,band_95
96,3,band_96
97,7,band_97
98,5,band_98
99,5,band_99
100,5,band_100
101,5,band_101
102,5,band_102
103,3,band_103
104,7,band_104
105,1,band_105
106,7,band_106
107,1,band_107
108,7,band_108
109,7,band_109
110,1,band_110
111,1,band_111
112,7,band_112
113,7,band_113
114,7,band_114
115,7,band_115
116,7,band_116
117,7,band_117
118,7,band_118
119,7,band_119
120,7,band_120
121,7,band_121
122,7,band_122
123,7,band_123
124,4,band_124
125,7,band_125
126,1,band_126
127,7,band_127
128,1,band_128
129,7,band_129
130,7,band_130
131,1,band_131
132,1,band_132
133,7,band_133
134,7,band_134
135,7,band_135
136,7,band_136
137,7,band_137
138,7,band_138
139,7,band_139
140,7,band_140
141,7,band_141
142,7,band_142
143,7,band_143
144,7,band_144
145,7,band_145
146,7,band_146
147,7,band_147
148,7,band_148
149,7,band_149
150,7,band_150
151,7,band_151
152,7,band_152
153,7,band_153
154,7,band_154
155,7,band_155
156,7,band_156
157,7,band_157
158,7,band_158
159,7,band_159
160,7,band_160
161,7,band_161
162,7,band_162
163,7,band_163
164,7,band_164
165,7,band_165
166,7,band_166
167,7,band_167
168,7,band_168
169,7,band_169
170,7,band_170
171,7,band_171
172,7,band_172
173,7,band_173
174,7,band_174
175,7,band_175
176,7,band_176
177,7,band_177
178,7,band_178
179,7,band_179
180,7,band_180
181,7,band_181
182,7,band_182
183,7,band_183
