rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,116,band_116,0.9400590959606392,0.0,21,12
2,16,band_16,0.5472923655867623,0.0,55,12
3,54,band_54,0.5471687794131582,0.0,66,12
4,18,band_18,0.5449066825507594,0.0,55,12
5,53,band_53,0.4906111618977443,0.0,66,12
6,19,band_19,0.4878873809980034,0.0,45,12
7,115,band_115,0.4630479062029167,0.0,55,12
8,118,band_118,0.4495554818332148,0.0,66,12
9,113,band_113,0.42627288273052744,0.0,55,12
10,114,band_114,0.296445924147288,0.0,66,12
11,62,band_62,0.26392607929737033,0.0,66,12
12,55,band_55,0.2634791725325665,0.0,66,12
13,56,band_56,0.2544476295158103,0.0,36,12
14,61,band_61,0.2480359661410043,0.0,66,12
15,17,band_17,0.2432689948527992,0.0,66,12
16,178,band_178,0.23399387747698563,0.0,66,12
17,60,band_60,0.23144259707359952,0.0,66,12
18,181,band_181,0.22369139015454975,0.0,55,12
19,158,band_158,0.20548066170476145,0.0,66,12
20,84,band_84,0.18293240729618004,0.0,66,12
21,179,band_179,0.18212953016767175,0.0,66,12
22,92,band_92,0.1810493874305277,0.0,66,12
23,83,band_83,0.1699857501315679,0.0,66,12
24,58,band_58,0.15372314382272548,0.0,66,12
25,141,band_141,0.1509438952991018,0.0,66,12
26,93,band_93,0.143094255665649,0.0,66,12
27,94,band_94,0.13839633577699717,0.0,66,12
28,156,band_156,0.1329185197986551,0.0,66,12
29,180,band_180,0.1318122960665534,0.0,66,12
30,52,band_52,0.11365846962906265,0.0,66,12
31,85,band_85,0.10692450359960202,0.0,66,12
32,33,band_33,0.09181793906553884,0.0,66,12
33,9,band_9,0.07975416106307902,0.0,66,12
34,11,band_11,0.07932731127406503,0.0,66,12
35,143,band_143,0.07932015014364358,0.0,66,12
36,134,band_134,0.07183891195026773,0.0,66,12
37,101,band_101,0.06968651774542667,0.0,66,12
38,133,band_133,0.062120426927688085,0.0,66,12
39,24,band_24,0.061810538230625135,0.0,66,12
40,23,band_23,0.0614205145170879,0.0,66,12
41,99,band_99,0.060655919568908326,0.0,66,12
42,12,band_12,0.05892839528457382,0.0,66,12
43,22,band_22,0.058681454335372016,0.0,66,12
44,136,band_136,0.058214463982765904,0.0,66,12
45,63,band_63,0.05750911893152945,0.0,36,12
46,26,band_26,0.052466555313984545,0.0,66,12
47,31,band_31,0.05131558841515311,0.0,66,12
48,142,band_142,0.047154504139577585,0.0,66,12
49,91,band_91,0.042685782389872556,0.0,66,12
50,40,band_40,0.04019408465822382,0.0,66,12
51,90,band_90,0.03743394814526032,0.0,66,12
52,10,band_10,0.0351152955765314,0.0,66,12
53,57,band_57,0.03359047660886436,0.0,66,12
54,144,band_144,0.03321258366249945,0.0,55,12
55,177,band_177,0.024255983004251472,0.0,66,12
56,81,band_81,0.021777710192598946,0.0,66,12
57,89,band_89,0.021777710192598946,0.0,66,12
58,154,band_154,0.02115116173041726,0.0,66,12
59,37,band_37,0.018716775718816435,0.0,66,12
60,135,band_135,0.01777128439928609,0.0,66,12
61,100,band_100,0.016928912668233258,0.0,66,12
62,25,band_25,0.015522003711487684,0.0,66,12
63,157,band_157,0.009736106216641833,0.0,66,12
64,21,band_21,0.00503699830797692,0.0,66,12
65,0,band_0,0.0,0.0,66,12
66,1,band_1,0.0,0.0,66,12
67,2,band_2,0.0,0.0,66,12
68,3,band_3,0.0,0.0,66,12
69,4,band_4,0.0,0.0,66,12
70,5,band_5,0.0,0.0,66,12
71,6,band_6,0.0,0.0,66,12
72,7,band_7,0.0,0.0,66,12
73,8,band_8,0.0,0.0,66,12
74,13,band_13,0.0,0.0,66,12
75,14,band_14,0.0,0.0,66,12
76,15,band_15,0.0,0.0,66,12
77,20,band_20,0.0,0.0,66,12
78,27,band_27,0.0,0.0,66,12
79,28,band_28,0.0,0.0,66,12
80,29,band_29,0.0,0.0,66,12
81,30,band_30,0.0,0.0,55,12
82,32,band_32,0.0,0.0,66,12
83,34,band_34,0.0,0.0,66,12
84,35,band_35,0.0,0.0,66,12
85,36,band_36,0.0,0.0,66,12
86,38,band_38,0.0,0.0,66,12
87,39,band_39,0.0,0.0,66,12
88,41,band_41,0.0,0.0,66,12
89,42,band_42,0.0,0.0,66,12
90,43,band_43,0.0,0.0,66,12
91,44,band_44,0.0,0.0,66,12
92,45,band_45,0.0,0.0,66,12
93,46,band_46,0.0,0.0,66,12
94,47,band_47,0.0,0.0,66,12
95,48,band_48,0.0,0.0,66,12
96,49,band_49,0.0,0.0,66,12
97,50,band_50,0.0,0.0,66,12
98,51,band_51,0.0,0.0,66,12
99,59,band_59,0.0,0.0,55,12
100,64,band_64,0.0,0.0,66,12
101,65,band_65,0.0,0.0,66,12
102,66,band_66,0.0,0.0,66,12
103,67,band_67,0.0,0.0,66,12
104,68,band_68,0.0,0.0,66,12
105,69,band_69,0.0,0.0,66,12
106,70,band_70,0.0,0.0,66,12
107,71,band_71,0.0,0.0,66,12
108,72,band_72,0.0,0.0,66,12
109,73,band_73,0.0,0.0,66,12
110,74,band_74,0.0,0.0,66,12
111,75,band_75,0.0,0.0,66,12
112,76,band_76,0.0,0.0,66,12
113,77,band_77,0.0,0.0,66,12
114,78,band_78,0.0,0.0,66,12
115,79,band_79,0.0,0.0,66,12
116,80,band_80,0.0,0.0,66,12
117,82,band_82,0.0,0.0,55,12
118,86,band_86,0.0,0.0,36,12
119,87,band_87,0.0,0.0,66,12
120,88,band_88,0.0,0.0,66,12
121,95,band_95,0.0,0.0,66,12
122,96,band_96,0.0,0.0,66,12
123,97,band_97,0.0,0.0,66,12
124,98,band_98,0.0,0.0,66,12
125,102,band_102,0.0,0.0,66,12
126,103,band_103,0.0,0.0,66,12
127,104,band_104,0.0,0.0,66,12
128,105,band_105,0.0,0.0,66,12
129,106,band_106,0.0,0.0,66,12
130,107,band_107,0.0,0.0,66,12
131,108,band_108,0.0,0.0,66,12
132,109,band_109,0.0,0.0,66,12
133,110,band_110,0.0,0.0,66,12
134,111,band_111,0.0,0.0,66,12
135,112,band_112,0.0,0.0,66,12
136,117,band_117,0.0,0.0,66,12
137,119,band_119,0.0,0.0,66,12
138,120,band_120,0.0,0.0,66,12
139,121,band_121,0.0,0.0,66,12
140,122,band_122,0.0,0.0,66,12
141,123,band_123,0.0,0.0,66,12
142,124,band_124,0.0,0.0,66,12
143,125,band_125,0.0,0.0,66,12
144,126,band_126,0.0,0.0,66,12
145,127,band_127,0.0,0.0,66,12
146,128,band_128,0.0,0.0,66,12
147,129,band_129,0.0,0.0,66,12
148,130,band_130,0.0,0.0,66,12
149,131,band_131,0.0,0.0,66,12
150,132,band_132,0.0,0.0,66,12
151,137,band_137,0.0,0.0,66,12
152,138,band_138,0.0,0.0,66,12
153,139,band_139,0.0,0.0,66,12
154,140,band_140,0.0,0.0,55,12
155,145,band_145,0.0,0.0,66,12
156,146,band_146,0.0,0.0,66,12
157,147,band_147,0.0,0.0,66,12
158,148,band_148,0.0,0.0,66,12
159,149,band_149,0.0,0.0,66,12
160,150,band_150,0.0,0.0,66,12
161,151,band_151,0.0,0.0,66,12
162,152,band_152,0.0,0.0,66,12
163,153,band_153,0.0,0.0,66,12
164,155,band_155,0.0,0.0,66,12
165,159,band_159,0.0,0.0,55,12
166,160,band_160,0.0,0.0,66,12
167,161,band_161,0.0,0.0,66,12
168,162,band_162,0.0,0.0,66,12
169,163,band_163,0.0,0.0,66,12
170,164,band_164,0.0,0.0,66,12
171,165,band_165,0.0,0.0,66,12
172,166,band_166,0.0,0.0,66,12
173,167,band_167,0.0,0.0,66,12
174,168,band_168,0.0,0.0,66,12
175,169,band_169,0.0,0.0,66,12
176,170,band_170,0.0,0.0,66,12
