family,n_reps,bands
band,39,"band_0, band_8, band_9, band_13, band_14, band_22, band_27, band_41, band_42, band_51, band_70, band_74, band_81, band_82, band_83, band_90, band_91, band_93, band_96, band_101, band_103, band_119, band_120, band_122, band_124, band_126, band_127, band_128, band_130, band_131, band_134, band_139, band_140, band_141, band_154, band_163, band_166, band_167, band_183"
