rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,38,gcvi_median,1.2082733639623022,0.03535830576344656,78,13
2,116,npv_min,1.1551570871827173,0.0,78,13
3,39,gcvi_median_dry,1.1395122205046821,0.05814700562847408,78,13
4,92,ndvi_median,1.1304773529313965,0.01698504024069125,78,13
5,40,gcvi_median_wet,1.1247934413354177,0.005823673911716343,78,13
6,134,savi_median,1.1162579028220687,0.02146260977495862,78,13
7,54,gv_median_dry,1.110633379127616,0.005003819555878808,78,13
8,24,evi2_median,1.1025368559226574,0.018788267455390084,78,13
9,94,ndvi_median_wet,1.094500137682953,0.013116272429865017,78,13
10,3,blue_median_dry,1.0832457100881905,0.01904044534236915,78,13
11,53,gv_median,1.0813412042844643,0.008678813651434192,78,13
12,93,ndvi_median_dry,1.077183614040154,0.006576915371512948,78,13
13,61,gvs_median_dry,1.064954717845531,0.005732516773512941,78,13
14,136,savi_median_wet,1.0611708417779577,0.03210121266697463,78,13
15,56,gv_min,1.0578036315392327,0.0035648272073767195,78,13
16,62,gvs_median_wet,1.0531962438916924,0.01601391447058309,78,13
17,60,gvs_median,1.0449487276116611,0.005320069276479655,78,13
18,26,evi2_median_wet,1.0447801123824187,0.03775266450295223,78,13
19,178,wefi_median,1.0427798779827697,0.0004328174149681452,78,13
20,46,green_median_dry,1.0278628685150206,0.0011000628799369139,78,13
21,63,gvs_min,1.0252424471457067,0.007568381363754595,78,13
22,11,cai_median_wet,1.0161019439390024,0.012531551723616863,78,13
23,154,slope,1.0131179783559887,0.001975064586778208,78,13
24,128,red_median_dry,1.012402209691926,0.01834884961181782,78,13
25,9,cai_median,1.0119583073641294,0.015308858145037352,78,13
26,45,green_median,1.0058866426693631,0.03921698205952273,78,13
27,55,gv_median_wet,1.005111430144928,0.010319250793337842,78,13
28,129,red_median_wet,1.0001049382278089,0.0013395510094804663,78,13
29,135,savi_median_dry,0.9992119122435904,0.05261841218484653,78,13
