rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
64,141,band_141,0.04221790060942027,0.0,78,13
65,90,band_90,0.04102964078541972,0.0,78,13
66,137,band_137,0.04036187229531219,0.0,78,13
67,11,band_11,0.039745918133116495,0.0,78,13
68,59,band_59,0.03861844012954689,0.0,78,13
69,27,band_27,0.0353413189427666,0.0,78,13
70,100,band_100,0.034678571429633924,0.0,78,13
71,179,band_179,0.03333051427316249,0.0,78,13
72,56,band_56,0.03273035805265963,0.0,66,13
73,131,band_131,0.031440580018021975,0.0,78,13
74,134,band_134,0.029501082642136297,0.0,78,13
75,142,band_142,0.023625583595880798,0.0,78,13
76,34,band_34,0.021040372368228193,0.0,78,13
77,160,band_160,0.018397197427777956,0.0,78,13
78,37,band_37,0.017896144776059046,0.0,78,13
79,135,band_135,0.017500099409176635,0.0,78,13
80,93,band_93,0.017319375454662285,0.0,78,13
81,25,band_25,0.01660994199474776,0.0,78,13
82,45,band_45,0.016499202713024932,0.0,78,13
83,28,band_28,0.01643425121262528,0.0,78,13
84,138,band_138,0.016381463925591148,0.0,78,13
85,95,band_95,0.01613278197347356,0.0,78,13
86,40,band_40,0.015977027430028958,0.0,78,13
87,177,band_177,0.015674985498198204,0.0,78,13
88,35,band_35,0.015052956844838986,0.0,78,13
89,31,band_31,0.012807622005220863,0.0,78,13
90,54,band_54,0.012349644465026939,0.0,78,13
91,47,band_47,0.011783592446348079,0.0,78,13
92,126,band_126,0.0102413248147997,0.0,78,13
93,61,band_61,0.007859337099693161,0.0,78,13
94,176,band_176,0.006798488349173628,0.0,78,13
95,24,band_24,0.005551601194266702,0.0,78,13
96,0,band_0,0.0,0.0,78,13
97,2,band_2,0.0,0.0,78,13
98,3,band_3,0.0,0.0,78,13
99,4,band_4,0.0,0.0,78,13
100,5,band_5,0.0,0.0,78,13
101,8,band_8,0.0,0.0,78,13
102,10,band_10,0.0,0.0,78,13
103,12,band_12,0.0,0.0,78,13
104,13,band_13,0.0,0.0,78,13
105,14,band_14,0.0,0.0,78,13
106,29,band_29,0.0,0.0,78,13
107,38,band_38,0.0,0.0,78,13
108,39,band_39,0.0,0.0,78,13
109,41,band_41,0.0,0.0,78,13
110,42,band_42,0.0,0.0,78,13
111,43,band_43,0.0,0.0,78,13
112,46,band_46,0.0,0.0,78,13
113,48,band_48,0.0,0.0,78,13
114,51,band_51,0.0,0.0,78,13
115,63,band_63,0.0,0.0,66,13
116,64,band_64,0.0,0.0,78,13
117,65,band_65,0.0,0.0,78,13
118,66,band_66,0.0,0.0,78,13
119,67,band_67,0.0,0.0,78,13
120,68,band_68,0.0,0.0,78,13
121,69,band_69,0.0,0.0,78,13
122,70,band_70,0.0,0.0,78,13
123,71,band_71,0.0,0.0,78,13
124,72,band_72,0.0,0.0,78,13
125,73,band_73,0.0,0.0,78,13
126,74,band_74,0.0,0.0,78,13
127,75,band_75,0.0,0.0,78,13
128,76,band_76,0.0,0.0,78,13
129,77,band_77,0.0,0.0,78,13
130,78,band_78,0.0,0.0,78,13
131,79,band_79,0.0,0.0,78,13
132,80,band_80,0.0,0.0,78,13
133,81,band_81,0.0,0.0,78,13
134,82,band_82,0.0,0.0,78,13
135,83,band_83,0.0,0.0,66,13
136,84,band_84,0.0,0.0,78,13
137,85,band_85,0.0,0.0,66,13
138,86,band_86,0.0,0.0,66,13
139,87,band_87,0.0,0.0,78,13
140,88,band_88,0.0,0.0,78,13
141,89,band_89,0.0,0.0,78,13
142,96,band_96,0.0,0.0,78,13
143,97,band_97,0.0,0.0,78,13
144,98,band_98,0.0,0.0,78,13
145,103,band_103,0.0,0.0,78,13
146,104,band_104,0.0,0.0,78,13
147,105,band_105,0.0,0.0,78,13
148,106,band_106,0.0,0.0,78,13
149,107,band_107,0.0,0.0,78,13
150,108,band_108,0.0,0.0,78,13
151,109,band_109,0.0,0.0,78,13
152,110,band_110,0.0,0.0,78,13
153,111,band_111,0.0,0.0,78,13
154,119,band_119,0.0,0.0,78,13
155,120,band_120,0.0,0.0,78,13
156,121,band_121,0.0,0.0,78,13
157,122,band_122,0.0,0.0,78,13
158,123,band_123,0.0,0.0,78,13
159,124,band_124,0.0,0.0,78,13
160,125,band_125,0.0,0.0,78,13
161,127,band_127,0.0,0.0,78,13
162,128,band_128,0.0,0.0,78,13
163,129,band_129,0.0,0.0,78,13
164,130,band_130,0.0,0.0,78,13
165,139,band_139,0.0,0.0,78,13
166,144,band_144,0.0,0.0,66,13
167,145,band_145,0.0,0.0,66,13
168,152,band_152,0.0,0.0,78,13
169,154,band_154,0.0,0.0,78,13
170,162,band_162,0.0,0.0,78,13
171,163,band_163,0.0,0.0,78,13
172,164,band_164,0.0,0.0,78,13
173,165,band_165,0.0,0.0,78,13
174,167,band_167,0.0,0.0,78,13
175,168,band_168,0.0,0.0,78,13
176,169,band_169,0.0,0.0,78,13
177,170,band_170,0.0,0.0,78,13
178,171,band_171,0.0,0.0,78,13
179,172,band_172,0.0,0.0,78,13
180,173,band_173,0.0,0.0,78,13
181,174,band_174,0.0,0.0,78,13
182,175,band_175,0.0,0.0,78,13
183,182,band_182,0.0,0.0,78,13
184,183,band_183,0.0,0.0,78,13
