band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
154,band_154,confirmed,1,49,49,1.0,0.049481810146729394,0.006053175835918055
45,band_45,confirmed,1,49,49,1.0,0.0415811867219019,0.006053175835918055
180,band_180,confirmed,1,49,49,1.0,0.038215610459893364,0.006053175835918055
99,band_99,confirmed,1,49,49,1.0,0.038086142592229456,0.006053175835918055
80,band_80,confirmed,1,49,49,1.0,0.03402599224403611,0.006053175835918055
12,band_12,confirmed,1,49,49,1.0,0.03366977064544796,0.006053175835918055
89,band_89,confirmed,1,49,49,1.0,0.03206952955237908,0.006053175835918055
11,band_11,confirmed,1,49,49,1.0,0.031437833485681174,0.006053175835918055
47,band_47,confirmed,1,49,49,1.0,0.031192106505609076,0.006053175835918055
123,band_123,confirmed,1,49,49,1.0,0.029525749483258378,0.006053175835918055
40,band_40,confirmed,1,49,49,1.0,0.02931342383680708,0.006053175835918055
37,band_37,confirmed,1,49,49,1.0,0.028549029975239303,0.006053175835918055
122,band_122,confirmed,1,49,49,1.0,0.027735269491612483,0.006053175835918055
9,band_9,confirmed,1,49,49,1.0,0.02631419623387846,0.006053175835918055
94,band_94,confirmed,1,49,49,1.0,0.026149181675101267,0.006053175835918055
39,band_39,confirmed,1,49,49,1.0,0.024480760940711388,0.006053175835918055
101,band_101,confirmed,1,49,49,1.0,0.024055788049737712,0.006053175835918055
109,band_109,confirmed,1,49,49,1.0,0.022970333844709392,0.006053175835918055
90,band_90,confirmed,1,49,49,1.0,0.02284092879956045,0.006053175835918055
46,band_46,confirmed,1,49,49,1.0,0.022604234965991597,0.006053175835918055
93,band_93,confirmed,1,49,49,1.0,0.022420098336137544,0.006053175835918055
121,band_121,confirmed,1,49,49,1.0,0.018280436573745597,0.006053175835918055
28,band_28,confirmed,1,49,49,1.0,0.017532376069099197,0.006053175835918055
98,band_98,confirmed,1,49,49,1.0,0.017397597994002797,0.006053175835918055
42,band_42,confirmed,1,49,49,1.0,0.0164676858175419,0.006053175835918055
10,band_10,confirmed,1,49,49,1.0,0.011320376225252298,0.006053175835918055
124,band_124,confirmed,1,49,49,1.0,0.010993033225884817,0.006053175835918055
8,band_8,confirmed,1,49,49,1.0,0.010701262033234314,0.006053175835918055
96,band_96,confirmed,1,49,49,1.0,0.010192021008956163,0.006053175835918055
104,band_104,confirmed,1,49,49,1.0,0.009095178388345613,0.006053175835918055
103,band_103,confirmed,1,49,49,1.0,0.008536763795855594,0.006053175835918055
50,band_50,confirmed,1,49,49,1.0,0.008289884762497915,0.006053175835918055
131,band_131,confirmed,1,48,49,0.9795918367346939,0.007607565778570643,0.006053175835918055
13,band_13,confirmed,1,45,49,0.9183673469387755,0.007391127612162456,0.006053175835918055
14,band_14,confirmed,1,44,49,0.8979591836734694,0.007609295221249012,0.006053175835918055
78,band_78,confirmed,1,44,49,0.8979591836734694,0.007232965364876494,0.006053175835918055
71,band_71,confirmed,1,43,49,0.8775510204081632,0.006937006518557276,0.006053175835918055
72,band_72,confirmed,1,27,49,0.5510204081632653,0.0062648374603978835,0.006053175835918055
0,band_0,confirmed,1,25,49,0.5102040816326531,0.006083178329963162,0.006053175835918055
