family,n_reps,bands
band,80,"band_0, band_1, band_2, band_3, band_5, band_7, band_8, band_9, band_12, band_13, band_14, band_22, band_25, band_27, band_28, band_29, band_38, band_40, band_41, band_42, band_47, band_49, band_51, band_64, band_66, band_67, band_68, band_70, band_71, band_74, band_77, band_78, band_80, band_81, band_82, band_83, band_85, band_86, band_90, band_91, band_92, band_93, band_95, band_96, band_97, band_98, band_99, band_100, band_102, band_103, band_104, band_105, band_106, band_107, band_108, band_111, band_119, band_120, band_121, band_122, band_123, band_124, band_130, band_136, band_140, band_141, band_142, band_144, band_145, band_146, band_148, band_154, band_156, band_162, band_163, band_164, band_165, band_166, band_168, band_183"
