band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
94,band_94,confirmed,1,49,49,1.0,0.04867647583421059,0.00829654319475182
38,band_38,confirmed,1,49,49,1.0,0.0474714830868036,0.00829654319475182
99,band_99,confirmed,1,49,49,1.0,0.04620040656174247,0.00829654319475182
170,band_170,confirmed,1,49,49,1.0,0.039131225468835164,0.00829654319475182
24,band_24,confirmed,1,49,49,1.0,0.036230590161224506,0.00829654319475182
9,band_9,confirmed,1,49,49,1.0,0.032548646795994604,0.00829654319475182
39,band_39,confirmed,1,49,49,1.0,0.02932102229614254,0.00829654319475182
40,band_40,confirmed,1,49,49,1.0,0.02924542065613555,0.00829654319475182
25,band_25,confirmed,1,49,49,1.0,0.02903177045867748,0.00829654319475182
93,band_93,confirmed,1,49,49,1.0,0.02823601864956777,0.00829654319475182
154,band_154,confirmed,1,49,49,1.0,0.025939305362274206,0.00829654319475182
120,band_120,confirmed,1,49,49,1.0,0.025501243683005017,0.00829654319475182
89,band_89,confirmed,1,49,49,1.0,0.02466206460846214,0.00829654319475182
100,band_100,confirmed,1,49,49,1.0,0.02456774530929877,0.00829654319475182
164,band_164,confirmed,1,49,49,1.0,0.022861937422023956,0.00829654319475182
102,band_102,confirmed,1,49,49,1.0,0.022687442206387052,0.00829654319475182
90,band_90,confirmed,1,49,49,1.0,0.020877943925310723,0.00829654319475182
80,band_80,confirmed,1,49,49,1.0,0.02049738816449305,0.00829654319475182
11,band_11,confirmed,1,49,49,1.0,0.02015543425617659,0.00829654319475182
27,band_27,confirmed,1,49,49,1.0,0.01923107353868695,0.00829654319475182
95,band_95,confirmed,1,49,49,1.0,0.019049716652824514,0.00829654319475182
121,band_121,confirmed,1,49,49,1.0,0.01686786716363586,0.00829654319475182
119,band_119,confirmed,1,49,49,1.0,0.015610516828863889,0.00829654319475182
41,band_41,confirmed,1,49,49,1.0,0.013855760642025493,0.00829654319475182
98,band_98,confirmed,1,48,49,0.9795918367346939,0.016802277112474718,0.00829654319475182
26,band_26,confirmed,1,48,49,0.9795918367346939,0.014689709028364546,0.00829654319475182
109,band_109,confirmed,1,48,49,0.9795918367346939,0.014251076424513126,0.00829654319475182
10,band_10,confirmed,1,48,49,0.9795918367346939,0.013787891673069057,0.00829654319475182
169,band_169,confirmed,1,47,49,0.9591836734693877,0.014340822307936235,0.00829654319475182
107,band_107,confirmed,1,43,49,0.8775510204081632,0.012444025691424157,0.00829654319475182
96,band_96,confirmed,1,40,49,0.8163265306122449,0.010904084557286026,0.00829654319475182
122,band_122,confirmed,1,35,49,0.7142857142857143,0.009865485587305623,0.00829654319475182
46,band_46,tentative,1,34,49,0.6938775510204082,0.00957845931699776,0.00829654319475182
79,band_79,tentative,1,34,49,0.6938775510204082,0.009348740275243149,0.00829654319475182
103,band_103,tentative,1,34,49,0.6938775510204082,0.009325774795366823,0.00829654319475182
42,band_42,tentative,1,31,49,0.6326530612244898,0.008706744804331663,0.00829654319475182
8,band_8,tentative,1,26,49,0.5306122448979592,0.008319193435030375,0.00829654319475182
110,band_110,rejected,0,20,49,0.40816326530612246,0.007717776783503486,0.00829654319475182
123,band_123,rejected,0,10,49,0.20408163265306123,,0.00829654319475182
35,band_35,rejected,0,4,49,0.08163265306122448,,0.00829654319475182
97,band_97,rejected,0,2,49,0.04081632653061224,,0.00829654319475182
28,band_28,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
44,band_44,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
50,band_50,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
71,band_71,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
78,band_78,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
105,band_105,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
125,band_125,rejected,0,1,49,0.02040816326530612,,0.00829654319475182
0,band_0,rejected,0,0,49,0.0,,0.00829654319475182
13,band_13,rejected,0,0,49,0.0,,0.00829654319475182
14,band_14,rejected,0,0,49,0.0,,0.00829654319475182
124,band_124,rejected,0,0,49,0.0,,0.00829654319475182
139,band_139,rejected,0,0,49,0.0,,0.00829654319475182
