band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
154,band_154,confirmed,1,49,49,1.0,0.028604687271093773,0.003542666993396583
22,band_22,confirmed,1,49,49,1.0,0.023795920027675718,0.003542666993396583
129,band_129,confirmed,1,49,49,1.0,0.013594341458579146,0.003542666993396583
127,band_127,confirmed,1,49,49,1.0,0.013541031718315,0.003542666993396583
108,band_108,confirmed,1,49,49,1.0,0.012383047020862091,0.003542666993396583
47,band_47,confirmed,1,49,49,1.0,0.012010960801303223,0.003542666993396583
99,band_99,confirmed,1,49,49,1.0,0.011332700458162806,0.003542666993396583
2,band_2,confirmed,1,49,49,1.0,0.01108016511839743,0.003542666993396583
38,band_38,confirmed,1,49,49,1.0,0.0110283846325321,0.003542666993396583
92,band_92,confirmed,1,49,49,1.0,0.011013507014230109,0.003542666993396583
136,band_136,confirmed,1,49,49,1.0,0.010219215413692619,0.003542666993396583
133,band_133,confirmed,1,49,49,1.0,0.010150102205594855,0.003542666993396583
26,band_26,confirmed,1,49,49,1.0,0.009759864364503597,0.003542666993396583
23,band_23,confirmed,1,49,49,1.0,0.009691886494721823,0.003542666993396583
94,band_94,confirmed,1,49,49,1.0,0.009605835847827572,0.003542666993396583
76,band_76,confirmed,1,49,49,1.0,0.009392771996962973,0.003542666993396583
11,band_11,confirmed,1,49,49,1.0,0.00927228781841388,0.003542666993396583
45,band_45,confirmed,1,49,49,1.0,0.009126080900247711,0.003542666993396583
40,band_40,confirmed,1,49,49,1.0,0.009027616763992503,0.003542666993396583
55,band_55,confirmed,1,49,49,1.0,0.008668586844907216,0.003542666993396583
39,band_39,confirmed,1,49,49,1.0,0.008581092164682502,0.003542666993396583
93,band_93,confirmed,1,49,49,1.0,0.008511261026271347,0.003542666993396583
101,band_101,confirmed,1,49,49,1.0,0.008481543565290812,0.003542666993396583
52,band_52,confirmed,1,49,49,1.0,0.008448776299837755,0.003542666993396583
100,band_100,confirmed,1,49,49,1.0,0.00832697308676426,0.003542666993396583
134,band_134,confirmed,1,49,49,1.0,0.008261717805088341,0.003542666993396583
69,band_69,confirmed,1,49,49,1.0,0.008225701838263228,0.003542666993396583
106,band_106,confirmed,1,49,49,1.0,0.008120376075799142,0.003542666993396583
9,band_9,confirmed,1,49,49,1.0,0.008027287773551694,0.003542666993396583
74,band_74,confirmed,1,49,49,1.0,0.008013471095663709,0.003542666993396583
24,band_24,confirmed,1,49,49,1.0,0.007787166191587458,0.003542666993396583
180,band_180,confirmed,1,49,49,1.0,0.007730289080760507,0.003542666993396583
172,band_172,confirmed,1,49,49,1.0,0.007704039921139857,0.003542666993396583
165,band_165,confirmed,1,49,49,1.0,0.007616778203505736,0.003542666993396583
62,band_62,confirmed,1,49,49,1.0,0.007353544559342311,0.003542666993396583
121,band_121,confirmed,1,49,49,1.0,0.007335760281201589,0.003542666993396583
177,band_177,confirmed,1,49,49,1.0,0.00720645835378424,0.003542666993396583
67,band_67,confirmed,1,49,49,1.0,0.0071049339057625335,0.003542666993396583
128,band_128,confirmed,1,49,49,1.0,0.006967661974129003,0.003542666993396583
150,band_150,confirmed,1,49,49,1.0,0.006933277168435349,0.003542666993396583
109,band_109,confirmed,1,49,49,1.0,0.006860283267338264,0.003542666993396583
148,band_148,confirmed,1,49,49,1.0,0.006629752701120633,0.003542666993396583
130,band_130,confirmed,1,49,49,1.0,0.006484783998702678,0.003542666993396583
53,band_53,confirmed,1,49,49,1.0,0.006063448375338968,0.003542666993396583
170,band_170,confirmed,1,49,49,1.0,0.0060176853807300725,0.003542666993396583
163,band_163,confirmed,1,49,49,1.0,0.005853530186300071,0.003542666993396583
3,band_3,confirmed,1,49,49,1.0,0.00581184260641161,0.003542666993396583
102,band_102,confirmed,1,49,49,1.0,0.00579067933506604,0.003542666993396583
120,band_120,confirmed,1,49,49,1.0,0.005697125068816081,0.003542666993396583
41,band_41,confirmed,1,48,49,0.9795918367346939,0.005767651792573244,0.003542666993396583
4,band_4,confirmed,1,48,49,0.9795918367346939,0.005645053213231832,0.003542666993396583
48,band_48,confirmed,1,48,49,0.9795918367346939,0.005569885786905102,0.003542666993396583
151,band_151,confirmed,1,48,49,0.9795918367346939,0.0054363350422662274,0.003542666993396583
182,band_182,confirmed,1,48,49,0.9795918367346939,0.005056939719014046,0.003542666993396583
90,band_90,confirmed,1,47,49,0.9591836734693877,0.005868087000005455,0.003542666993396583
37,band_37,confirmed,1,47,49,0.9591836734693877,0.005586844004317409,0.003542666993396583
29,band_29,confirmed,1,47,49,0.9591836734693877,0.005081859793246796,0.003542666993396583
171,band_171,confirmed,1,46,49,0.9387755102040817,0.005389276848402377,0.003542666993396583
57,band_57,confirmed,1,46,49,0.9387755102040817,0.005008830594628409,0.003542666993396583
183,band_183,confirmed,1,46,49,0.9387755102040817,0.004883033576504049,0.003542666993396583
