family,n_reps,bands
band,28,"band_0, band_7, band_8, band_9, band_10, band_14, band_28, band_38, band_39, band_40, band_41, band_42, band_45, band_71, band_80, band_90, band_93, band_96, band_98, band_101, band_104, band_120, band_122, band_123, band_124, band_131, band_154, band_180"
