rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,19,band_19,0.8115650289029447,0.0,78,13
2,116,band_116,0.615870779125771,0.0,21,13
3,16,band_16,0.5677519186415803,0.0,78,13
4,18,band_18,0.5221389064794744,0.0,78,13
5,159,band_159,0.5062523965378194,0.0,55,13
6,118,band_118,0.5045962626156655,0.0,66,13
7,114,band_114,0.4576441471575883,0.0,66,13
8,156,band_156,0.38196624210166363,0.0,78,13
9,113,band_113,0.33510925544259457,0.0,45,13
10,115,band_115,0.3293123681762063,0.0,28,13
11,30,band_30,0.30869755899342194,0.0,55,13
12,21,band_21,0.25830981638734446,0.0,78,13
13,158,band_158,0.25378162666089643,0.0,78,13
14,53,band_53,0.24079651981360853,0.0,78,13
15,60,band_60,0.22367910026956445,0.0,78,13
16,140,band_140,0.2119474829177407,0.0,55,13
17,59,band_59,0.198806765680347,0.0,66,13
18,55,band_55,0.1924708546329277,0.0,78,13
19,31,band_31,0.18796733197740517,0.0,78,13
20,117,band_117,0.14745429665040127,0.0,66,13
21,180,band_180,0.14091737935156642,0.0,78,13
22,178,band_178,0.13063390843292766,0.0,78,13
23,112,band_112,0.12881632849530583,0.0,66,13
24,62,band_62,0.12633209267462547,0.0,78,13
25,161,band_161,0.1138048964956214,0.0,78,13
26,133,band_133,0.10701211313693726,0.0,78,13
27,83,band_83,0.10353698783651698,0.0,78,13
28,94,band_94,0.10202286993198835,0.0,78,13
29,45,band_45,0.09879082675905113,0.0,78,13
30,181,band_181,0.09319083270682138,0.0,78,13
31,92,band_92,0.09059844970757827,0.0,78,13
32,82,band_82,0.08814275877262207,0.0,66,13
33,33,band_33,0.08719337929892146,0.0,78,13
34,9,band_9,0.08677441263233075,0.0,78,13
35,148,band_148,0.08646391090036863,0.0,78,13
36,81,band_81,0.0832422195929402,0.0,78,13
37,89,band_89,0.08324221959294016,0.0,78,13
38,22,band_22,0.07251884960229375,0.0,78,13
39,61,band_61,0.06973958932460131,0.0,78,13
40,100,band_100,0.06925218978884225,0.0,78,13
41,93,band_93,0.06460891733490258,0.0,78,13
42,52,band_52,0.06282431408607105,0.0,78,13
43,23,band_23,0.060729415967095954,0.0,78,13
44,58,band_58,0.05877548161793255,0.0,78,13
45,99,band_99,0.057679224120588124,0.0,78,13
46,136,band_136,0.05520922056302681,0.0,78,13
47,54,band_54,0.05422282270943611,0.0,78,13
48,134,band_134,0.0538216958122263,0.0,78,13
49,24,band_24,0.05258189628958408,0.0,78,13
50,90,band_90,0.05094681369976203,0.0,78,13
51,15,band_15,0.0495852491112264,0.0,78,13
52,20,band_20,0.047309618163091115,0.0,78,13
53,101,band_101,0.04451995879384871,0.0,78,13
54,154,band_154,0.04246010930080922,0.0,78,13
55,151,band_151,0.04148639183645113,0.0,78,13
56,11,band_11,0.037860356424118086,0.0,78,13
57,135,band_135,0.036180203166136016,0.0,78,13
