tile,year,eco_id,n_eco_bbox_approx,mosaic_path,west,south,east,north
CHILE-SI-19-Y-A,2015,7,3005466,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SI-19-Y-A-2015-L8-3-184F-HARM_masked.tif,-72.001137832049,-35.005729654626336,-70.49870551935909,-33.998897884185176
CHILE-SI-19-Y-B,2015,7,230245,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SI-19-Y-B-2015-L8-3-184F-HARM_masked.tif,-70.50113097062622,-35.005729654626336,-68.99869865793632,-33.998897884185176
CHILE-SI-19-Y-C,2015,7,10253139,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SI-19-Y-C-2015-L8-3-184F-HARM_masked.tif,-72.001137832049,-36.005824060436595,-70.49870551935909,-34.998992289995435
CHILE-SI-19-Y-D,2015,7,1305268,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SI-19-Y-D-2015-L8-3-184F-HARM_masked.tif,-70.50113097062622,-36.005824060436595,-68.99869865793632,-34.998992289995435
CHILE-SJ-18-Z-B,2015,7,921087,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SJ-18-Z-B-2015-L8-3-184F-HARM_masked.tif,-73.50141418805701,-39.00583778328215,-71.99871238078188,-37.999006012840994
CHILE-SJ-19-V-A,2015,7,11845170,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SJ-19-V-A-2015-L8-3-184F-HARM_masked.tif,-72.001137832049,-37.00564897166162,-70.49870551935909,-35.9990866958057
CHILE-SJ-19-V-B,2015,7,224089,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SJ-19-V-B-2015-L8-3-184F-HARM_masked.tif,-70.50113097062622,-37.00564897166162,-68.99869865793632,-35.9990866958057
CHILE-SJ-19-V-C,2015,7,10005192,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SJ-19-V-C-2015-L8-3-184F-HARM_masked.tif,-72.00140732663424,-38.00574337747189,-70.4987055193591,-36.99891160703073
CHILE-SJ-19-Y-A,2015,7,11823233,/home/lserey/mapbiomas_land/mosaic_184bands_mask_water/2015/CHILE-SJ-19-Y-A-2015-L8-3-184F-HARM_masked.tif,-72.00140732663424,-39.00583778328215,-70.4987055193591,-37.999006012840994
