rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,116,npv_min,1.3696241067352117,0.0,55,11
2,37,gcvi_max,1.2070032161134336,0.008574565830724135,55,11
3,91,ndvi_max,1.2051194006783945,0.01060785194872027,55,11
4,125,pri_stdDev,1.1943854611385978,0.01561242369977589,55,11
5,22,elevation,1.1915501873484686,0.024930178430247585,55,11
6,92,ndvi_median,1.1843775243970658,0.007488604044797897,55,11
7,134,savi_median,1.1759650651900417,0.02250732793856125,55,11
8,136,savi_median_wet,1.1708018822395572,0.06346626937401045,55,11
9,24,evi2_median,1.1612839854286354,0.01803641702142489,55,11
10,26,evi2_median_wet,1.158329957849313,0.05795939805695416,55,11
11,133,savi_max,1.1479590865832363,0.042334434830778145,55,11
12,23,evi2_max,1.1408926833865958,0.0453323997657864,55,11
13,140,sefi_max,1.140724643828326,0.0,55,11
14,94,ndvi_median_wet,1.1396920565729705,0.006958105339544884,55,11
15,96,ndvi_amp,1.1240783782464743,0.0006366439082345909,55,11
16,178,wefi_median,1.1189075750654063,0.012821592001456938,55,11
17,42,gcvi_amp,1.0853219532471057,0.0026888119455572568,55,11
18,159,soil_min,1.0828262588664226,0.0,55,11
19,30,fns_max,1.0744727760749297,0.0,55,11
20,53,gv_median,1.0690403714065781,0.004784080069184515,55,11
21,141,sefi_median,1.0677027034752278,0.0018510897767822776,55,11
22,97,ndvi_stdDev,1.0506627517666014,0.018360875936260124,55,11
23,38,gcvi_median,1.049388469043353,0.013690069184647768,55,11
24,40,gcvi_median_wet,1.0364208497294245,0.020651810774784618,55,11
25,180,wefi_median_wet,1.025929777622192,0.010068137589029247,55,11
26,43,gcvi_stdDev,1.0207806397029848,0.0389160645735791,55,11
27,113,npv_median,1.0041760694587492,0.03210509478749901,55,11
28,181,wefi_min,0.9991248566206846,0.015626858464953708,55,11
29,119,pri_max,0.9982340467626779,0.003591335533658091,55,11
30,143,sefi_median_wet,0.9878004424936667,0.0014160156510854005,55,11
31,55,gv_median_wet,0.9807999697013841,0.009255922873707245,55,11
32,144,sefi_min,0.9756695834650325,0.004393961593352369,55,11
33,60,gvs_median,0.9697529557218185,0.014846665252540303,55,11
34,62,gvs_median_wet,0.9609696461888655,0.00035507588406091806,55,11
35,56,gv_min,0.9592474957237084,0.001152135632042084,55,11
36,63,gvs_min,0.9573561762999273,0.007987853066367956,55,11
37,115,npv_median_wet,0.9561377720025294,0.001859162034337336,55,11
38,17,cloud_median_dry,0.9513998429301673,0.0003683723472469591,55,11
39,11,cai_median_wet,0.9383316631100005,0.002618971909266188,55,11
40,86,ndfi_min,0.9358844806686313,0.0008070206417625236,55,11
41,3,blue_median_dry,0.928123341981975,0.0005199128045683121,55,11
42,9,cai_median,0.9215099224865952,0.001667744278832206,55,11
43,83,ndfi_median,0.9185751725404803,0.004720010914902817,55,11
44,95,ndvi_min,0.9147121540830974,0.0010287662945294151,55,11
45,112,npv_max,0.9120446799343037,0.006766431338248502,55,11
46,41,gcvi_min,0.8977581152087004,0.03808522484806809,55,11
47,44,green_max,0.8951995012185463,0.005258770763808984,55,11
48,46,green_median_dry,0.895177129719615,0.0010978386441424792,55,11
49,126,red_max,0.893602059285821,0.0030903446386878475,55,11
50,15,cloud_max,0.8932015679711144,0.002484853435015033,55,11
51,93,ndvi_median_dry,0.892932159888425,0.00040591025583447404,55,11
52,7,blue_stdDev,0.8923470231504439,0.0037676072483505685,55,11
53,1,blue_max,0.8908168141618061,0.003851156214016882,55,11
54,129,red_median_wet,0.8900896264424578,0.003079797015413943,55,11
55,85,ndfi_median_wet,0.8843768421281196,0.005410602803171294,55,11
56,50,green_stdDev,0.8834615226077434,0.0033819447043770268,55,11
57,14,cai_stdDev,0.8807667898003221,0.012172222466369176,55,11
58,21,cloud_stdDev,0.8800020536137951,0.001135050377587099,55,11
59,6,blue_amp,0.87920094955219,0.008511649302842539,55,11
60,20,cloud_amp,0.8743571544295445,0.004405289619398234,55,11
61,47,green_median_wet,0.8569051064468423,0.007198661661574901,55,11
62,49,green_amp,0.8561811008631188,0.004375527137003843,55,11
63,132,red_stdDev,0.8528459014347858,0.0026942320391238894,55,11
64,146,sefi_stdDev,0.8514614620798516,0.002079868245379757,55,11
65,128,red_median_dry,0.8483403432891566,0.000786026328707834,55,11
66,4,blue_median_wet,0.8448827491127766,0.01417827169159791,55,11
67,135,savi_median_dry,0.8422515605303007,0.0014289044140143314,55,11
68,145,sefi_amp,0.8419459228075012,0.003615694142903747,55,11
69,2,blue_median,0.8377781981213882,0.0100272032612434,55,11
70,25,evi2_median_dry,0.835500148419085,0.001841705411748995,55,11
71,131,red_amp,0.8248721227460366,0.0013821999258873952,55,11
72,127,red_median,0.8177003372892974,0.0038047510919447802,55,11
73,117,npv_amp,0.8133104966604815,0.006564316657096558,55,11
74,142,sefi_median_dry,0.8131111867120866,0.0001267229657160307,55,11
75,105,nir_max,0.8086657836668902,0.008642374613761383,55,11
