band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
154,band_154,confirmed,1,49,49,1.0,0.04689610870324908,0.008061082631645863
22,band_22,confirmed,1,49,49,1.0,0.03985734832694272,0.008061082631645863
108,band_108,confirmed,1,49,49,1.0,0.02734637217080906,0.008061082631645863
129,band_129,confirmed,1,49,49,1.0,0.025594245804930794,0.008061082631645863
136,band_136,confirmed,1,49,49,1.0,0.023239960843423044,0.008061082631645863
45,band_45,confirmed,1,49,49,1.0,0.020672187162258614,0.008061082631645863
106,band_106,confirmed,1,49,49,1.0,0.020122684241215393,0.008061082631645863
92,band_92,confirmed,1,49,49,1.0,0.019699278109753113,0.008061082631645863
38,band_38,confirmed,1,49,49,1.0,0.018773904104375565,0.008061082631645863
94,band_94,confirmed,1,49,49,1.0,0.018761671692045057,0.008061082631645863
99,band_99,confirmed,1,49,49,1.0,0.018675930292828047,0.008061082631645863
24,band_24,confirmed,1,49,49,1.0,0.017892185466587836,0.008061082631645863
109,band_109,confirmed,1,49,49,1.0,0.017363120050178128,0.008061082631645863
165,band_165,confirmed,1,49,49,1.0,0.01724455589026717,0.008061082631645863
163,band_163,confirmed,1,49,49,1.0,0.016519598368891854,0.008061082631645863
40,band_40,confirmed,1,49,49,1.0,0.016461508961120242,0.008061082631645863
93,band_93,confirmed,1,49,49,1.0,0.0158024514290869,0.008061082631645863
101,band_101,confirmed,1,49,49,1.0,0.015432483491019644,0.008061082631645863
9,band_9,confirmed,1,49,49,1.0,0.014844233209671641,0.008061082631645863
48,band_48,confirmed,1,49,49,1.0,0.01470948507315461,0.008061082631645863
100,band_100,confirmed,1,49,49,1.0,0.014613179674575146,0.008061082631645863
39,band_39,confirmed,1,49,49,1.0,0.014493791530498042,0.008061082631645863
121,band_121,confirmed,1,49,49,1.0,0.013060946175664556,0.008061082631645863
164,band_164,confirmed,1,49,49,1.0,0.013038515843513246,0.008061082631645863
46,band_46,confirmed,1,49,49,1.0,0.012368447517592316,0.008061082631645863
29,band_29,confirmed,1,49,49,1.0,0.011731111244074634,0.008061082631645863
107,band_107,confirmed,1,47,49,0.9591836734693877,0.01104484682931095,0.008061082631645863
162,band_162,confirmed,1,47,49,0.9591836734693877,0.010791516538649914,0.008061082631645863
105,band_105,confirmed,1,46,49,0.9387755102040817,0.011410800644076676,0.008061082631645863
28,band_28,confirmed,1,45,49,0.9183673469387755,0.011713686419092272,0.008061082631645863
41,band_41,confirmed,1,45,49,0.9183673469387755,0.010896646020932772,0.008061082631645863
173,band_173,confirmed,1,44,49,0.8979591836734694,0.010695462813242254,0.008061082631645863
91,band_91,confirmed,1,44,49,0.8979591836734694,0.010528975761539225,0.008061082631645863
120,band_120,confirmed,1,44,49,0.8979591836734694,0.010440221401813157,0.008061082631645863
90,band_90,confirmed,1,44,49,0.8979591836734694,0.010333787929454216,0.008061082631645863
102,band_102,confirmed,1,43,49,0.8775510204081632,0.010889035713286225,0.008061082631645863
33,band_33,confirmed,1,40,49,0.8163265306122449,0.009864324914310154,0.008061082631645863
25,band_25,confirmed,1,39,49,0.7959183673469388,0.010097470291651577,0.008061082631645863
89,band_89,confirmed,1,39,49,0.7959183673469388,0.009571863183093774,0.008061082631645863
8,band_8,confirmed,1,38,49,0.7755102040816326,0.010020946886303159,0.008061082631645863
10,band_10,confirmed,1,38,49,0.7755102040816326,0.009800449164901628,0.008061082631645863
80,band_80,confirmed,1,38,49,0.7755102040816326,0.00936842466079242,0.008061082631645863
98,band_98,tentative,1,34,49,0.6938775510204082,0.009432851154074261,0.008061082631645863
122,band_122,tentative,1,34,49,0.6938775510204082,0.008948337877565634,0.008061082631645863
12,band_12,tentative,1,33,49,0.673469387755102,0.00896460127488821,0.008061082631645863
42,band_42,tentative,1,32,49,0.6530612244897959,0.009052147145548726,0.008061082631645863
166,band_166,tentative,1,32,49,0.6530612244897959,0.008836488847794605,0.008061082631645863
96,band_96,tentative,1,32,49,0.6530612244897959,0.00868186093426745,0.008061082631645863
95,band_95,tentative,1,31,49,0.6326530612244898,0.008780809875666352,0.008061082631645863
97,band_97,tentative,1,30,49,0.6122448979591837,0.008755323924478137,0.008061082631645863
0,band_0,tentative,1,29,49,0.5918367346938775,0.00969613592643604,0.008061082631645863
111,band_111,tentative,1,27,49,0.5510204081632653,0.008284786078085091,0.008061082631645863
119,band_119,tentative,1,25,49,0.5102040816326531,0.00827629221969546,0.008061082631645863
27,band_27,tentative,1,22,49,0.4489795918367347,0.007879712643180676,0.008061082631645863
50,band_50,rejected,0,19,49,0.3877551020408163,0.007295367476902633,0.008061082631645863
103,band_103,rejected,0,4,49,0.08163265306122448,,0.008061082631645863
13,band_13,rejected,0,2,49,0.04081632653061224,,0.008061082631645863
124,band_124,rejected,0,2,49,0.04081632653061224,,0.008061082631645863
14,band_14,rejected,0,1,49,0.02040816326530612,,0.008061082631645863
104,band_104,rejected,0,1,49,0.02040816326530612,,0.008061082631645863
123,band_123,rejected,0,1,49,0.02040816326530612,,0.008061082631645863
125,band_125,rejected,0,1,49,0.02040816326530612,,0.008061082631645863
131,band_131,rejected,0,1,49,0.02040816326530612,,0.008061082631645863
167,band_167,rejected,0,1,49,0.02040816326530612,,0.008061082631645863
71,band_71,rejected,0,0,49,0.0,,0.008061082631645863
168,band_168,rejected,0,0,49,0.0,,0.008061082631645863
