family,n_reps,bands
band,34,"band_0, band_8, band_9, band_10, band_14, band_22, band_28, band_38, band_40, band_41, band_42, band_48, band_62, band_71, band_80, band_89, band_91, band_96, band_98, band_99, band_101, band_102, band_120, band_122, band_123, band_124, band_127, band_128, band_131, band_137, band_154, band_163, band_166, band_167"
