rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,21,band_21,0.4628633328735769,0.0,55,11
2,113,band_113,0.4402494961228883,0.0,45,11
3,19,band_19,0.4280900990607287,0.0,55,11
4,118,band_118,0.4166306131685671,0.0,45,11
5,116,band_116,0.35527618443805387,0.0,36,11
6,156,band_156,0.32773535868989967,0.0,55,11
7,18,band_18,0.30859518350455967,0.0,55,11
8,33,band_33,0.2557245925938995,0.0,55,11
9,159,band_159,0.24742746832725665,0.0,45,11
10,115,band_115,0.2110067665604152,0.0,36,11
11,62,band_62,0.20997285688722628,0.0,55,11
12,114,band_114,0.20402004709491947,0.0,45,11
13,143,band_143,0.19230257254487465,0.0,55,11
14,85,band_85,0.18933249405497288,0.0,55,11
15,31,band_31,0.16846459111567103,0.0,55,11
16,16,band_16,0.137279822914668,0.0,45,11
17,112,band_112,0.11708716565007432,0.0,45,11
18,30,band_30,0.11690479185845869,0.0,45,11
19,60,band_60,0.10610831368408424,0.0,55,11
20,141,band_141,0.10362368991722694,0.0,55,11
21,59,band_59,0.08635806154507766,0.0,45,11
22,158,band_158,0.07557015199679668,0.0,45,11
23,83,band_83,0.07370756389478708,0.0,55,11
24,155,band_155,0.0679186967450197,0.0,55,11
25,157,band_157,0.05827649432998561,0.0,55,11
26,81,band_81,0.05141559560722958,0.0,55,11
27,89,band_89,0.05141559560722958,0.0,55,11
28,61,band_61,0.05139263128602834,0.0,55,11
29,80,band_80,0.05138650236072565,0.0,55,11
30,94,band_94,0.049818308075654114,0.0,55,11
31,117,band_117,0.04962788661770687,0.0,45,11
32,91,band_91,0.04955714661460375,0.0,55,11
33,74,band_74,0.04875970994827945,0.0,55,11
34,45,band_45,0.04842942296803961,0.0,55,11
35,34,band_34,0.046877060688589704,0.0,55,11
36,84,band_84,0.0438119415398124,0.0,55,11
37,163,band_163,0.04297777660985263,0.0,55,11
38,82,band_82,0.041323877300620676,0.0,45,11
39,2,band_2,0.04095052343695289,0.0,55,11
40,140,band_140,0.04031417531416737,0.0,45,11
41,63,band_63,0.03958166224973112,0.0,55,11
42,54,band_54,0.038611062961723695,0.0,55,11
43,53,band_53,0.032015534117762305,0.0,55,11
44,86,band_86,0.029699470086169574,0.0,55,11
45,127,band_127,0.025620131196825907,0.0,55,11
46,92,band_92,0.02539939679867654,0.0,55,11
47,170,band_170,0.02476664641344938,0.0,55,11
48,47,band_47,0.024660530698158392,0.0,55,11
49,148,band_148,0.024214637773219947,0.0,55,11
50,76,band_76,0.022864290806717463,0.0,55,11
51,151,band_151,0.022717209881902626,0.0,55,11
52,32,band_32,0.02227164442776728,0.0,55,11
53,129,band_129,0.021231526044966236,0.0,55,11
54,150,band_150,0.0210966522614348,0.0,55,11
55,52,band_52,0.020979569324956003,0.0,55,11
56,55,band_55,0.014687464148644818,0.0,55,11
57,161,band_161,0.005007019198251122,0.0,55,11
58,58,band_58,0.0006006442308982845,0.0,55,11
59,0,band_0,0.0,0.0,55,11
60,1,band_1,0.0,0.0,55,11
61,3,band_3,0.0,0.0,55,11
62,4,band_4,0.0,0.0,55,11
63,5,band_5,0.0,0.0,55,11
64,6,band_6,0.0,0.0,55,11
65,7,band_7,0.0,0.0,55,11
66,8,band_8,0.0,0.0,55,11
67,9,band_9,0.0,0.0,55,11
68,10,band_10,0.0,0.0,55,11
69,11,band_11,0.0,0.0,55,11
70,12,band_12,0.0,0.0,55,11
71,13,band_13,0.0,0.0,55,11
72,14,band_14,0.0,0.0,55,11
73,15,band_15,0.0,0.0,55,11
74,17,band_17,0.0,0.0,55,11
75,20,band_20,0.0,0.0,55,11
76,22,band_22,0.0,0.0,55,11
77,23,band_23,0.0,0.0,55,11
78,24,band_24,0.0,0.0,55,11
79,25,band_25,0.0,0.0,55,11
80,26,band_26,0.0,0.0,55,11
81,27,band_27,0.0,0.0,55,11
82,28,band_28,0.0,0.0,55,11
83,29,band_29,0.0,0.0,55,11
84,35,band_35,0.0,0.0,55,11
85,36,band_36,0.0,0.0,55,11
86,37,band_37,0.0,0.0,55,11
87,38,band_38,0.0,0.0,55,11
88,39,band_39,0.0,0.0,55,11
89,40,band_40,0.0,0.0,55,11
90,41,band_41,0.0,0.0,55,11
91,42,band_42,0.0,0.0,55,11
92,43,band_43,0.0,0.0,55,11
93,44,band_44,0.0,0.0,55,11
94,46,band_46,0.0,0.0,55,11
