family,n_reps,bands
band,21,"band_0, band_2, band_8, band_10, band_14, band_28, band_38, band_39, band_40, band_41, band_42, band_71, band_79, band_80, band_93, band_96, band_98, band_101, band_122, band_124, band_177"
