family,n_reps,bands
band,29,"band_0, band_8, band_13, band_14, band_28, band_38, band_40, band_41, band_42, band_71, band_78, band_80, band_87, band_90, band_92, band_95, band_96, band_98, band_99, band_105, band_121, band_122, band_123, band_124, band_131, band_135, band_136, band_154, band_169"
