rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,113,band_113,0.7449817187393211,0.0,55,12
2,19,band_19,0.6266793801393088,0.0,55,12
3,118,band_118,0.5753190457377276,0.0,45,12
4,115,band_115,0.5519541107537691,0.0,36,12
5,58,band_58,0.5266369554508985,0.0,66,12
6,159,band_159,0.5179341047752678,0.0,55,12
7,18,band_18,0.5008700239798731,0.0,66,12
8,16,band_16,0.4784836635872209,0.0,55,12
9,52,band_52,0.4714692413590924,0.0,66,12
10,59,band_59,0.43402747081763987,0.0,55,12
11,53,band_53,0.4324397234999403,0.0,66,12
12,55,band_55,0.4258091352778398,0.0,66,12
13,60,band_60,0.4164661940176188,0.0,66,12
14,56,band_56,0.40613596984851646,0.0,66,12
15,156,band_156,0.4044692288424465,0.0,66,12
16,54,band_54,0.3938436410749066,0.0,66,12
17,62,band_62,0.39179875974035816,0.0,55,12
18,114,band_114,0.3595929576935838,0.0,55,12
19,22,band_22,0.34358118856830805,0.0,66,12
20,21,band_21,0.3269241554413929,0.0,66,12
21,116,band_116,0.32673301960581635,0.0,21,12
22,61,band_61,0.3017751019021931,0.0,66,12
23,30,band_30,0.29594941812218667,0.0,55,12
24,177,band_177,0.2923243337629956,0.0,66,12
25,83,band_83,0.27710334245488777,0.0,66,12
26,180,band_180,0.26698823785366044,0.0,66,12
27,148,band_148,0.2526061312323034,0.0,66,12
28,178,band_178,0.24408132983976716,0.0,66,12
29,82,band_82,0.23577008355079027,0.0,55,12
30,31,band_31,0.2292972755403623,0.0,66,12
31,112,band_112,0.22798923054490897,0.0,55,12
32,63,band_63,0.2257883430161086,0.0,66,12
33,99,band_99,0.22278749577451346,0.0,66,12
34,86,band_86,0.21389568359523,0.0,66,12
35,150,band_150,0.2087428845452395,0.0,66,12
36,84,band_84,0.19827550508047867,0.0,66,12
37,158,band_158,0.19331854574613044,0.0,55,12
38,57,band_57,0.19229634534735446,0.0,66,12
39,92,band_92,0.1898393262437349,0.0,66,12
40,85,band_85,0.1882314110588616,0.0,55,12
41,133,band_133,0.18487091963455016,0.0,66,12
42,153,band_153,0.17908922448338394,0.0,66,12
43,151,band_151,0.17353954657019127,0.0,66,12
44,136,band_136,0.1676990662385472,0.0,66,12
45,9,band_9,0.16748135089671337,0.0,66,12
46,183,band_183,0.16569911171777568,0.0,66,12
47,23,band_23,0.16471529911558902,0.0,66,12
48,94,band_94,0.16341732603139533,0.0,66,12
49,117,band_117,0.16111271458822157,0.0,55,12
50,141,band_141,0.16034844687669128,0.0,66,12
51,12,band_12,0.14494680762861298,0.0,66,12
52,181,band_181,0.14379497922885692,0.0,66,12
53,81,band_81,0.14007965156083912,0.0,66,12
54,89,band_89,0.14007965156083912,0.0,66,12
55,26,band_26,0.13527436275183455,0.0,66,12
56,11,band_11,0.12697496366538566,0.0,66,12
57,179,band_179,0.12630443418312298,0.0,66,12
58,17,band_17,0.12177617156183503,0.0,66,12
59,2,band_2,0.11264215075043303,0.0,66,12
60,101,band_101,0.11107373831428105,0.0,66,12
61,127,band_127,0.09585976003659696,0.0,66,12
62,170,band_170,0.0910305328785568,0.0,66,12
63,51,band_51,0.09097018998961812,0.0,66,12
64,134,band_134,0.0886400083991353,0.0,66,12
65,144,band_144,0.0865095121543906,0.0,66,12
66,149,band_149,0.08633176525411512,0.0,66,12
67,102,band_102,0.08544834448632253,0.0,66,12
68,91,band_91,0.08509640125425424,0.0,66,12
69,45,band_45,0.08494080439601957,0.0,66,12
70,80,band_80,0.08437633834686804,0.0,66,12
71,90,band_90,0.08298955106191744,0.0,66,12
72,140,band_140,0.08057697664920506,0.0,55,12
73,100,band_100,0.0793663104615183,0.0,66,12
74,33,band_33,0.07927491893764309,0.0,55,12
75,161,band_161,0.07699363131645304,0.0,66,12
76,38,band_38,0.06428229943320776,0.0,66,12
77,24,band_24,0.058765193516354786,0.0,66,12
78,74,band_74,0.0580908301230551,0.0,66,12
79,67,band_67,0.05143358279070054,0.0,66,12
80,163,band_163,0.050667900368605114,0.0,66,12
81,182,band_182,0.04931986293850452,0.0,66,12
82,157,band_157,0.04653946544766237,0.0,66,12
83,93,band_93,0.042840808185084615,0.0,66,12
84,135,band_135,0.04164612925699735,0.0,66,12
85,25,band_25,0.04091343024870139,0.0,66,12
86,137,band_137,0.03804754068222492,0.0,66,12
87,27,band_27,0.03516982859036876,0.0,66,12
88,106,band_106,0.0350546195912019,0.0,66,12
89,147,band_147,0.03505367913784453,0.0,66,12
90,98,band_98,0.03469276124451033,0.0,66,12
91,165,band_165,0.028326058088562138,0.0,66,12
92,88,band_88,0.024743704528763746,0.0,66,12
93,10,band_10,0.02142747819744981,0.0,66,12
94,76,band_76,0.02082675945647283,0.0,66,12
95,15,band_15,0.01955213061193109,0.0,66,12
96,39,band_39,0.019414714988811657,0.0,66,12
97,146,band_146,0.018390181231729155,0.0,66,12
98,172,band_172,0.016322895186129567,0.0,66,12
99,65,band_65,0.01612839359245846,0.0,66,12
100,143,band_143,0.015386632598190592,0.0,55,12
101,32,band_32,0.014492414471855695,0.0,66,12
102,155,band_155,0.011990325989958485,0.0,66,12
103,108,band_108,0.010617134039166969,0.0,66,12
104,95,band_95,0.010065160444888924,0.0,66,12
105,34,band_34,0.006921211606776872,0.0,66,12
106,142,band_142,0.0014129137975961061,0.0,66,12
107,0,band_0,0.0,0.0,66,12
108,1,band_1,0.0,0.0,66,12
109,3,band_3,0.0,0.0,66,12
110,4,band_4,0.0,0.0,66,12
111,5,band_5,0.0,0.0,66,12
112,6,band_6,0.0,0.0,66,12
113,7,band_7,0.0,0.0,66,12
114,8,band_8,0.0,0.0,66,12
115,13,band_13,0.0,0.0,66,12
116,14,band_14,0.0,0.0,66,12
117,20,band_20,0.0,0.0,66,12
118,28,band_28,0.0,0.0,66,12
119,29,band_29,0.0,0.0,66,12
120,35,band_35,0.0,0.0,66,12
121,36,band_36,0.0,0.0,66,12
122,37,band_37,0.0,0.0,66,12
123,40,band_40,0.0,0.0,66,12
124,41,band_41,0.0,0.0,66,12
125,42,band_42,0.0,0.0,66,12
126,43,band_43,0.0,0.0,66,12
127,44,band_44,0.0,0.0,66,12
128,46,band_46,0.0,0.0,66,12
129,47,band_47,0.0,0.0,66,12
130,48,band_48,0.0,0.0,66,12
131,49,band_49,0.0,0.0,66,12
132,50,band_50,0.0,0.0,66,12
133,64,band_64,0.0,0.0,66,12
134,66,band_66,0.0,0.0,66,12
135,68,band_68,0.0,0.0,66,12
136,69,band_69,0.0,0.0,66,12
137,70,band_70,0.0,0.0,66,12
138,71,band_71,0.0,0.0,66,12
139,72,band_72,0.0,0.0,66,12
140,73,band_73,0.0,0.0,66,12
141,75,band_75,0.0,0.0,66,12
142,77,band_77,0.0,0.0,66,12
143,78,band_78,0.0,0.0,66,12
