band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
154,band_154,confirmed,1,49,49,1.0,0.015697383025223464,0.0023462024471354254
22,band_22,confirmed,1,49,49,1.0,0.014024364325315487,0.0023462024471354254
106,band_106,confirmed,1,49,49,1.0,0.012953357699638865,0.0023462024471354254
23,band_23,confirmed,1,49,49,1.0,0.010424440777308789,0.0023462024471354254
133,band_133,confirmed,1,49,49,1.0,0.010089370393196807,0.0023462024471354254
92,band_92,confirmed,1,49,49,1.0,0.009933177352486725,0.0023462024471354254
9,band_9,confirmed,1,49,49,1.0,0.009902203811904679,0.0023462024471354254
74,band_74,confirmed,1,49,49,1.0,0.009285868166420604,0.0023462024471354254
11,band_11,confirmed,1,49,49,1.0,0.009074032496756647,0.0023462024471354254
94,band_94,confirmed,1,49,49,1.0,0.008787323188925819,0.0023462024471354254
38,band_38,confirmed,1,49,49,1.0,0.008651501476660512,0.0023462024471354254
178,band_178,confirmed,1,49,49,1.0,0.008502471354979096,0.0023462024471354254
2,band_2,confirmed,1,49,49,1.0,0.008317649379729418,0.0023462024471354254
91,band_91,confirmed,1,49,49,1.0,0.008088242143418944,0.0023462024471354254
99,band_99,confirmed,1,49,49,1.0,0.007930966304785871,0.0023462024471354254
26,band_26,confirmed,1,49,49,1.0,0.007913251331116656,0.0023462024471354254
5,band_5,confirmed,1,49,49,1.0,0.007717607868693085,0.0023462024471354254
136,band_136,confirmed,1,49,49,1.0,0.007679539451686491,0.0023462024471354254
134,band_134,confirmed,1,49,49,1.0,0.007580844136464599,0.0023462024471354254
129,band_129,confirmed,1,49,49,1.0,0.00748270733707224,0.0023462024471354254
24,band_24,confirmed,1,49,49,1.0,0.0073389491208999584,0.0023462024471354254
4,band_4,confirmed,1,49,49,1.0,0.007108100139434029,0.0023462024471354254
45,band_45,confirmed,1,49,49,1.0,0.00702323703946209,0.0023462024471354254
142,band_142,confirmed,1,49,49,1.0,0.0069934216859518245,0.0023462024471354254
40,band_40,confirmed,1,49,49,1.0,0.006934149832723891,0.0023462024471354254
127,band_127,confirmed,1,49,49,1.0,0.0069296014428663006,0.0023462024471354254
50,band_50,confirmed,1,49,49,1.0,0.006915991615247577,0.0023462024471354254
90,band_90,confirmed,1,49,49,1.0,0.006848852301724144,0.0023462024471354254
76,band_76,confirmed,1,49,49,1.0,0.006831920828166877,0.0023462024471354254
53,band_53,confirmed,1,49,49,1.0,0.006776430155933059,0.0023462024471354254
108,band_108,confirmed,1,49,49,1.0,0.006765230485750563,0.0023462024471354254
47,band_47,confirmed,1,49,49,1.0,0.006675700663935073,0.0023462024471354254
93,band_93,confirmed,1,49,49,1.0,0.006655894038840896,0.0023462024471354254
132,band_132,confirmed,1,49,49,1.0,0.0066048905710855655,0.0023462024471354254
48,band_48,confirmed,1,49,49,1.0,0.0065636806329901955,0.0023462024471354254
7,band_7,confirmed,1,49,49,1.0,0.006432062765453259,0.0023462024471354254
101,band_101,confirmed,1,49,49,1.0,0.006317199453530913,0.0023462024471354254
84,band_84,confirmed,1,49,49,1.0,0.0061854546567040895,0.0023462024471354254
130,band_130,confirmed,1,49,49,1.0,0.006146452778475855,0.0023462024471354254
21,band_21,confirmed,1,49,49,1.0,0.006109211164246783,0.0023462024471354254
18,band_18,confirmed,1,49,49,1.0,0.005979946145775354,0.0023462024471354254
34,band_34,confirmed,1,49,49,1.0,0.005940118654084357,0.0023462024471354254
117,band_117,confirmed,1,49,49,1.0,0.00589541583915711,0.0023462024471354254
155,band_155,confirmed,1,49,49,1.0,0.005819622361717148,0.0023462024471354254
180,band_180,confirmed,1,49,49,1.0,0.005758545260515305,0.0023462024471354254
19,band_19,confirmed,1,49,49,1.0,0.005708900926681852,0.0023462024471354254
112,band_112,confirmed,1,49,49,1.0,0.005559881535012376,0.0023462024471354254
16,band_16,confirmed,1,49,49,1.0,0.005528851515546807,0.0023462024471354254
61,band_61,confirmed,1,49,49,1.0,0.005324780460963325,0.0023462024471354254
36,band_36,confirmed,1,49,49,1.0,0.005204599372715062,0.0023462024471354254
32,band_32,confirmed,1,49,49,1.0,0.005197216004685553,0.0023462024471354254
157,band_157,confirmed,1,49,49,1.0,0.005181450336724325,0.0023462024471354254
79,band_79,confirmed,1,49,49,1.0,0.005071170589613442,0.0023462024471354254
20,band_20,confirmed,1,49,49,1.0,0.005054299755491829,0.0023462024471354254
123,band_123,confirmed,1,49,49,1.0,0.005031193274277145,0.0023462024471354254
35,band_35,confirmed,1,49,49,1.0,0.0050254723643274,0.0023462024471354254
15,band_15,confirmed,1,49,49,1.0,0.00478800656750334,0.0023462024471354254
37,band_37,confirmed,1,49,49,1.0,0.004745582490504042,0.0023462024471354254
55,band_55,confirmed,1,49,49,1.0,0.004732191841038667,0.0023462024471354254
77,band_77,confirmed,1,49,49,1.0,0.004697917952469023,0.0023462024471354254
102,band_102,confirmed,1,49,49,1.0,0.004641726451265664,0.0023462024471354254
1,band_1,confirmed,1,49,49,1.0,0.004554703438080098,0.0023462024471354254
6,band_6,confirmed,1,49,49,1.0,0.004549049470233018,0.0023462024471354254
121,band_121,confirmed,1,49,49,1.0,0.004513316889012062,0.0023462024471354254
109,band_109,confirmed,1,49,49,1.0,0.004441932247194507,0.0023462024471354254
137,band_137,confirmed,1,49,49,1.0,0.004435286900242807,0.0023462024471354254
49,band_49,confirmed,1,49,49,1.0,0.004357036286467157,0.0023462024471354254
