family,n_reps,bands
band,35,"band_0, band_8, band_10, band_11, band_13, band_14, band_28, band_38, band_39, band_40, band_41, band_42, band_46, band_49, band_72, band_80, band_90, band_91, band_95, band_96, band_97, band_98, band_99, band_100, band_103, band_104, band_105, band_119, band_120, band_122, band_123, band_124, band_125, band_154, band_177"
