rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,116,npv_min,1.1612802967196896,0.0,78,13
2,19,cloud_min,1.1595148640407682,0.0,78,13
3,94,ndvi_median_wet,1.1516702133504175,0.05350072842533615,78,13
4,140,sefi_max,1.1453144967628572,0.0,78,13
5,22,elevation,1.1208845703695882,0.01922405165982055,78,13
6,92,ndvi_median,1.1090862254055323,0.027006975363289554,78,13
7,133,savi_max,1.1060518836688342,0.005908781512209416,78,13
8,7,blue_stdDev,1.104713677879838,0.000895600490179449,78,13
9,1,blue_max,1.0937711428087258,0.012875882948125472,78,13
10,38,gcvi_median,1.0927107256577697,0.006673928600203993,78,13
11,23,evi2_max,1.09264552024924,0.008392406185634638,78,13
12,6,blue_amp,1.0883396334281674,0.01184738445413025,78,13
13,60,gvs_median,1.0881348438536456,0.023384981585786502,78,13
14,40,gcvi_median_wet,1.077924766158907,0.02614958072721163,78,13
15,37,gcvi_max,1.0748812161425008,0.045841499226400684,78,13
16,21,cloud_stdDev,1.0667207132317822,0.00013067486946671814,78,13
17,30,fns_max,1.0561956503160868,0.0,78,13
18,159,soil_min,1.0560703019474278,0.0,78,13
19,17,cloud_median_dry,1.055824654892718,0.002171181281572121,78,13
20,20,cloud_amp,1.0551775886432544,0.008877798023505301,78,13
21,15,cloud_max,1.0463304509403324,0.010732125850380525,78,13
22,9,cai_median,1.04488251979447,0.014434157605944575,78,13
23,3,blue_median_dry,1.0439612955376234,0.012161005510447298,78,13
24,50,green_stdDev,1.0361765187757215,0.00013152935985849545,78,13
25,62,gvs_median_wet,1.0358560768705076,0.003586867075408673,78,13
26,46,green_median_dry,1.0137001402122299,0.012458883628338357,78,13
27,136,savi_median_wet,1.010626427039714,0.0053278118470410085,78,13
28,11,cai_median_wet,1.0100493784051987,0.021724241570165725,78,13
29,49,green_amp,1.0089630656067614,0.012044318737558735,78,13
30,44,green_max,1.0077916216247214,0.013373415592786486,78,13
