band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
22,band_22,confirmed,1,49,49,1.0,0.024966620299072064,0.000952084520097591
134,band_134,confirmed,1,49,49,1.0,0.014980875943324229,0.000952084520097591
24,band_24,confirmed,1,49,49,1.0,0.014367766195496817,0.000952084520097591
135,band_135,confirmed,1,49,49,1.0,0.013582359060690883,0.000952084520097591
90,band_90,confirmed,1,49,49,1.0,0.013533859134682134,0.000952084520097591
25,band_25,confirmed,1,49,49,1.0,0.013392033299090224,0.000952084520097591
136,band_136,confirmed,1,49,49,1.0,0.013349825547517876,0.000952084520097591
26,band_26,confirmed,1,49,49,1.0,0.013230340252831109,0.000952084520097591
93,band_93,confirmed,1,49,49,1.0,0.012359670479135393,0.000952084520097591
94,band_94,confirmed,1,49,49,1.0,0.012352014558190181,0.000952084520097591
92,band_92,confirmed,1,49,49,1.0,0.012141499698141994,0.000952084520097591
144,band_144,confirmed,1,49,49,1.0,0.011811233893987787,0.000952084520097591
133,band_133,confirmed,1,49,49,1.0,0.011349363984395741,0.000952084520097591
18,band_18,confirmed,1,49,49,1.0,0.011295710060166848,0.000952084520097591
23,band_23,confirmed,1,49,49,1.0,0.011255866641504233,0.000952084520097591
122,band_122,confirmed,1,49,49,1.0,0.011003411917286907,0.000952084520097591
141,band_141,confirmed,1,49,49,1.0,0.010404410940613512,0.000952084520097591
16,band_16,confirmed,1,49,49,1.0,0.009922897215381338,0.000952084520097591
106,band_106,confirmed,1,49,49,1.0,0.009791487987241651,0.000952084520097591
154,band_154,confirmed,1,49,49,1.0,0.009618607250090228,0.000952084520097591
2,band_2,confirmed,1,49,49,1.0,0.009590488174590378,0.000952084520097591
120,band_120,confirmed,1,49,49,1.0,0.009107725627057308,0.000952084520097591
129,band_129,confirmed,1,49,49,1.0,0.009031899755262567,0.000952084520097591
19,band_19,confirmed,1,49,49,1.0,0.009031344335369685,0.000952084520097591
10,band_10,confirmed,1,49,49,1.0,0.008810301301147903,0.000952084520097591
176,band_176,confirmed,1,49,49,1.0,0.008659042013982238,0.000952084520097591
91,band_91,confirmed,1,49,49,1.0,0.008573294964916444,0.000952084520097591
45,band_45,confirmed,1,49,49,1.0,0.008516020877493983,0.000952084520097591
47,band_47,confirmed,1,49,49,1.0,0.008346432156250513,0.000952084520097591
31,band_31,confirmed,1,49,49,1.0,0.008300664506140604,0.000952084520097591
108,band_108,confirmed,1,49,49,1.0,0.008110849231345868,0.000952084520097591
156,band_156,confirmed,1,49,49,1.0,0.008081225374695035,0.000952084520097591
95,band_95,confirmed,1,49,49,1.0,0.007861328914373236,0.000952084520097591
123,band_123,confirmed,1,49,49,1.0,0.007669220796460445,0.000952084520097591
27,band_27,confirmed,1,49,49,1.0,0.007637037416277863,0.000952084520097591
127,band_127,confirmed,1,49,49,1.0,0.007579244116005144,0.000952084520097591
109,band_109,confirmed,1,49,49,1.0,0.007300838467975301,0.000952084520097591
137,band_137,confirmed,1,49,49,1.0,0.00720787612721083,0.000952084520097591
9,band_9,confirmed,1,49,49,1.0,0.007125597273588651,0.000952084520097591
142,band_142,confirmed,1,49,49,1.0,0.00711176128666116,0.000952084520097591
99,band_99,confirmed,1,49,49,1.0,0.007098041719495714,0.000952084520097591
28,band_28,confirmed,1,49,49,1.0,0.007094324774152214,0.000952084520097591
38,band_38,confirmed,1,49,49,1.0,0.007021578913588809,0.000952084520097591
107,band_107,confirmed,1,49,49,1.0,0.007020307488150194,0.000952084520097591
101,band_101,confirmed,1,49,49,1.0,0.006877249711562452,0.000952084520097591
4,band_4,confirmed,1,49,49,1.0,0.006854782300369756,0.000952084520097591
29,band_29,confirmed,1,49,49,1.0,0.00678005747399818,0.000952084520097591
40,band_40,confirmed,1,49,49,1.0,0.006691398812603936,0.000952084520097591
155,band_155,confirmed,1,49,49,1.0,0.006641028332148086,0.000952084520097591
119,band_119,confirmed,1,49,49,1.0,0.006637431467150187,0.000952084520097591
