band_index,cluster_id,band_name
0,45,band_0
1,19,band_1
2,30,band_2
3,18,band_3
4,30,band_4
5,30,band_5
6,19,band_6
7,32,band_7
8,40,band_8
9,33,band_9
10,39,band_10
11,37,band_11
12,34,band_12
13,41,band_13
14,50,band_14
15,30,band_15
16,30,band_16
17,30,band_17
18,30,band_18
19,30,band_19
20,30,band_20
21,30,band_21
22,30,band_22
23,29,band_23
24,29,band_24
25,29,band_25
26,29,band_26
27,28,band_27
28,21,band_28
29,30,band_29
30,30,band_30
31,30,band_31
32,30,band_32
33,30,band_33
34,30,band_34
35,30,band_35
36,30,band_36
37,0,band_37
38,2,band_38
39,3,band_39
40,1,band_40
41,49,band_41
42,0,band_42
43,0,band_43
44,19,band_44
45,30,band_45
46,18,band_46
47,30,band_47
48,30,band_48
49,19,band_49
50,32,band_50
51,30,band_51
52,30,band_52
53,30,band_53
54,30,band_54
55,30,band_55
56,30,band_56
57,30,band_57
58,30,band_58
59,30,band_59
60,30,band_60
61,30,band_61
62,30,band_62
63,30,band_63
64,30,band_64
65,30,band_65
66,30,band_66
67,30,band_67
68,30,band_68
69,30,band_69
70,30,band_70
71,4,band_71
72,5,band_72
73,30,band_73
74,30,band_74
75,30,band_75
76,30,band_76
77,30,band_77
78,6,band_78
79,19,band_79
80,22,band_80
81,22,band_81
82,30,band_82
83,30,band_83
84,30,band_84
85,30,band_85
86,30,band_86
87,30,band_87
88,30,band_88
89,26,band_89
90,12,band_90
91,35,band_91
92,25,band_92
93,27,band_93
94,25,band_94
95,38,band_95
96,42,band_96
97,47,band_97
98,44,band_98
99,9,band_99
100,13,band_100
101,11,band_101
102,10,band_102
103,43,band_103
104,48,band_104
105,16,band_105
106,29,band_106
107,17,band_107
108,29,band_108
109,28,band_109
110,20,band_110
111,32,band_111
112,30,band_112
113,30,band_113
114,30,band_114
115,30,band_115
116,30,band_116
117,30,band_117
118,30,band_118
119,7,band_119
120,23,band_120
121,24,band_121
122,14,band_122
123,15,band_123
124,8,band_124
125,46,band_125
126,19,band_126
127,30,band_127
128,18,band_128
129,30,band_129
130,30,band_130
131,19,band_131
132,32,band_132
133,29,band_133
134,29,band_134
135,29,band_135
136,29,band_136
137,28,band_137
138,21,band_138
139,30,band_139
140,30,band_140
141,30,band_141
142,30,band_142
143,30,band_143
144,30,band_144
145,30,band_145
146,30,band_146
147,30,band_147
148,30,band_148
149,30,band_149
150,30,band_150
151,30,band_151
152,30,band_152
153,30,band_153
154,36,band_154
155,30,band_155
156,30,band_156
157,30,band_157
158,30,band_158
159,30,band_159
160,30,band_160
161,30,band_161
162,31,band_162
163,30,band_163
164,30,band_164
165,30,band_165
166,30,band_166
167,31,band_167
168,30,band_168
169,31,band_169
170,30,band_170
171,30,band_171
172,30,band_172
173,30,band_173
174,31,band_174
175,30,band_175
176,30,band_176
177,30,band_177
178,30,band_178
179,30,band_179
180,30,band_180
181,30,band_181
182,30,band_182
183,30,band_183
