rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,116,band_116,0.8451487788412798,0.0,15,10
2,55,band_55,0.7336789849183046,0.0,36,10
3,58,band_58,0.7120133880938254,0.0,28,10
4,16,band_16,0.6128614050687954,0.0,36,10
5,54,band_54,0.5417707524115245,0.0,10,10
6,53,band_53,0.538127583334936,0.0,15,10
7,60,band_60,0.5379867783533582,0.0,21,10
8,114,band_114,0.5337158756196734,0.0,36,10
9,52,band_52,0.5325137834582364,0.0,36,10
10,56,band_56,0.5252562234498864,0.0,6,10
11,113,band_113,0.5104281342201189,0.0,28,10
12,18,band_18,0.5026676615626376,0.0,36,10
13,21,band_21,0.4818208151421635,0.0,28,10
14,17,band_17,0.4482575125679561,0.0,36,10
15,19,band_19,0.4439823893177095,0.0,36,10
16,115,band_115,0.4096466186614766,0.0,15,10
17,180,band_180,0.38179929376251626,0.0,36,10
18,144,band_144,0.3740030010753517,0.0,21,10
19,112,band_112,0.3691783412031575,0.0,36,10
20,118,band_118,0.3672955231542598,0.0,21,10
21,57,band_57,0.35176977653974933,0.0,28,10
22,83,band_83,0.35114275437755954,0.0,21,10
23,22,band_22,0.3501686753363881,0.0,36,10
24,117,band_117,0.3420360255858297,0.0,36,10
25,181,band_181,0.33825142151981413,0.0,21,10
26,178,band_178,0.3036913502420128,0.0,36,10
27,177,band_177,0.29772764260893386,0.0,36,10
28,158,band_158,0.2865012507462799,0.0,28,10
29,101,band_101,0.27835081228270625,0.0,36,10
30,183,band_183,0.27721871318805313,0.0,36,10
31,26,band_26,0.27359383380040225,0.0,36,10
32,23,band_23,0.2718995853764509,0.0,36,10
33,94,band_94,0.27029465478430037,0.0,36,10
34,136,band_136,0.27019747665196847,0.0,36,10
35,182,band_182,0.26450954776678476,0.0,36,10
36,133,band_133,0.2581585970906846,0.0,36,10
37,28,band_28,0.25716339459118565,0.0,36,10
38,2,band_2,0.2568614562136256,0.0,36,10
39,63,band_63,0.25567343138334897,0.0,6,10
40,143,band_143,0.2542643821216108,0.0,28,10
41,15,band_15,0.25296098593361505,0.0,36,10
42,161,band_161,0.24709776483451706,0.0,36,10
43,179,band_179,0.24501725670987465,0.0,36,10
44,64,band_64,0.2369719809282254,0.0,36,10
45,42,band_42,0.23102049343191158,0.0,36,10
46,156,band_156,0.22855596723712088,0.0,28,10
47,91,band_91,0.2272398268207384,0.0,36,10
48,151,band_151,0.22129762353083965,0.0,36,10
49,65,band_65,0.21534078784349606,0.0,36,10
50,99,band_99,0.2124448591185839,0.0,36,10
51,12,band_12,0.21192505608804918,0.0,36,10
52,141,band_141,0.20041802054333904,0.0,28,10
53,150,band_150,0.19824401653510348,0.0,36,10
54,37,band_37,0.19641855032959096,0.0,36,10
55,43,band_43,0.19640685502485958,0.0,36,10
56,102,band_102,0.1963117594662545,0.0,36,10
57,126,band_126,0.18974895531206573,0.0,36,10
58,146,band_146,0.18944656917868002,0.0,36,10
59,85,band_85,0.18747717468295882,0.0,28,10
60,92,band_92,0.18729033456784774,0.0,36,10
61,138,band_138,0.18399085887416522,0.0,36,10
62,20,band_20,0.18262025294392648,0.0,36,10
63,62,band_62,0.18123689563914835,0.0,28,10
64,176,band_176,0.17794809515719864,0.0,28,10
65,155,band_155,0.17350149190780614,0.0,36,10
66,33,band_33,0.17236943535661262,0.0,28,10
67,31,band_31,0.17215363711286008,0.0,28,10
68,160,band_160,0.1666252936967082,0.0,36,10
69,88,band_88,0.159643672066785,0.0,36,10
70,6,band_6,0.15652749943334918,0.0,36,10
71,159,band_159,0.15548444024797833,0.0,21,10
72,148,band_148,0.1550582346489693,0.0,36,10
73,127,band_127,0.15311698601060195,0.0,36,10
74,7,band_7,0.15104669348773925,0.0,36,10
75,11,band_11,0.14794106977252358,0.0,36,10
76,30,band_30,0.14779614096273208,0.0,21,10
77,49,band_49,0.1351177413645788,0.0,36,10
78,34,band_34,0.1345345572883566,0.0,36,10
79,50,band_50,0.13222744327804273,0.0,36,10
80,36,band_36,0.13143005811368472,0.0,36,10
81,147,band_147,0.13043659182621903,0.0,36,10
82,105,band_105,0.12535429330864234,0.0,36,10
83,1,band_1,0.11785112982665523,0.0,36,10
84,44,band_44,0.11777829187708003,0.0,36,10
85,131,band_131,0.11775656206351852,0.0,36,10
86,90,band_90,0.11752329610206999,0.0,36,10
87,132,band_132,0.11742475760428274,0.0,36,10
88,111,band_111,0.1054453906206753,0.0,36,10
89,77,band_77,0.10294859580112449,0.0,36,10
90,35,band_35,0.10179448158839205,0.0,36,10
91,129,band_129,0.09367469431639014,0.0,36,10
92,142,band_142,0.08628971688301774,0.0,28,10
93,45,band_45,0.08302103934170317,0.0,36,10
94,61,band_61,0.07828826112867583,0.0,10,10
95,98,band_98,0.0775611148592727,0.0,36,10
96,96,band_96,0.07621595776283363,0.0,36,10
97,119,band_119,0.07441080468436972,0.0,36,10
98,4,band_4,0.07395845352346948,0.0,36,10
99,145,band_145,0.07293875998564547,0.0,28,10
100,59,band_59,0.0719259540916464,0.0,28,10
101,149,band_149,0.07173678902292524,0.0,36,10
102,123,band_123,0.06962361223812857,0.0,36,10
103,41,band_41,0.06960469113220108,0.0,36,10
104,110,band_110,0.06566499181979185,0.0,36,10
105,29,band_29,0.0642505750480149,0.0,36,10
106,153,band_153,0.06421345246604816,0.0,36,10
107,170,band_170,0.060040871648489064,0.0,36,10
108,40,band_40,0.05573219770796009,0.0,36,10
109,79,band_79,0.04931590842025568,0.0,36,10
110,27,band_27,0.04134592359110841,0.0,36,10
111,172,band_172,0.039283695532357464,0.0,36,10
112,67,band_67,0.03927933723205779,0.0,36,10
113,69,band_69,0.03925255413815887,0.0,36,10
114,103,band_103,0.039190402301721994,0.0,36,10
115,120,band_120,0.03811109651435398,0.0,36,10
116,122,band_122,0.036691310294347794,0.0,36,10
117,165,band_165,0.033336211836519504,0.0,36,10
