rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,118,band_118,0.7922065263098372,0.0,36,10
2,53,band_53,0.7470621868660792,0.0,45,10
3,54,band_54,0.7316578296493231,0.0,36,10
4,58,band_58,0.6559150421482144,0.0,45,10
5,56,band_56,0.6280131973357523,0.0,28,10
6,116,band_116,0.5549775230986789,0.0,28,10
7,61,band_61,0.4863866825450136,0.0,45,10
8,55,band_55,0.46884339338481085,0.0,45,10
9,161,band_161,0.3917094777398347,0.0,45,10
10,179,band_179,0.3860840653231989,0.0,45,10
11,157,band_157,0.3852936449410449,0.0,45,10
12,16,band_16,0.3718146108561867,0.0,45,10
13,18,band_18,0.3598203130940926,0.0,45,10
14,181,band_181,0.35657562982708,0.0,45,10
15,142,band_142,0.347842347784621,0.0,45,10
16,17,band_17,0.31323832113019423,0.0,45,10
17,158,band_158,0.31170633719974483,0.0,45,10
18,112,band_112,0.29880137506017174,0.0,45,10
19,62,band_62,0.2959151958375523,0.0,45,10
20,114,band_114,0.29063927604165374,0.0,36,10
21,113,band_113,0.28688594063655976,0.0,36,10
22,19,band_19,0.28126622457080885,0.0,45,10
23,144,band_144,0.28092108332138677,0.0,45,10
24,178,band_178,0.2783980972189584,0.0,45,10
25,32,band_32,0.2672301086193865,0.0,45,10
26,21,band_21,0.24955329872379878,0.0,45,10
27,117,band_117,0.24439151474119392,0.0,45,10
28,176,band_176,0.24241766116519642,0.0,45,10
29,155,band_155,0.23999011116530541,0.0,45,10
30,63,band_63,0.2337970067630237,0.0,28,10
31,60,band_60,0.2296150543887917,0.0,45,10
32,85,band_85,0.22669792202558786,0.0,45,10
33,33,band_33,0.21798130053784198,0.0,45,10
34,143,band_143,0.21150823771663724,0.0,45,10
35,83,band_83,0.19154058066530222,0.0,45,10
36,153,band_153,0.18701725504412028,0.0,45,10
37,156,band_156,0.17443970178776058,0.0,36,10
38,159,band_159,0.17340671686900805,0.0,36,10
39,34,band_34,0.17239290919230352,0.0,45,10
40,141,band_141,0.1629292435536407,0.0,36,10
41,180,band_180,0.15437293680916572,0.0,45,10
42,84,band_84,0.1530132375563206,0.0,45,10
43,115,band_115,0.14641351506152173,0.0,28,10
44,52,band_52,0.1341494785095248,0.0,45,10
45,59,band_59,0.12951998766530495,0.0,45,10
46,36,band_36,0.12835387490466948,0.0,45,10
47,22,band_22,0.11885454886107553,0.0,45,10
48,31,band_31,0.11324639442965483,0.0,36,10
49,183,band_183,0.11063594590230127,0.0,45,10
50,140,band_140,0.09701583590788251,0.0,36,10
51,15,band_15,0.09566468687680793,0.0,45,10
52,30,band_30,0.08429148067014736,0.0,36,10
53,177,band_177,0.07588570386943123,0.0,45,10
54,160,band_160,0.06449203087437182,0.0,45,10
55,148,band_148,0.06367093418473722,0.0,45,10
56,146,band_146,0.06271746113700447,0.0,45,10
57,82,band_82,0.06087771086230916,0.0,45,10
58,145,band_145,0.06077376419587826,0.0,45,10
59,9,band_9,0.06005215754075602,0.0,45,10
60,150,band_150,0.059319608664422645,0.0,45,10
61,11,band_11,0.059308377748410086,0.0,45,10
62,35,band_35,0.054663501753349365,0.0,45,10
63,147,band_147,0.051351255893696025,0.0,45,10
64,12,band_12,0.04379241907937499,0.0,45,10
65,48,band_48,0.03142525244581508,0.0,45,10
66,130,band_130,0.031423281020900945,0.0,45,10
67,47,band_47,0.031407629184815364,0.0,45,10
68,129,band_129,0.03135273983569479,0.0,45,10
69,4,band_4,0.031130110160524978,0.0,45,10
70,86,band_86,0.030808324858199457,0.0,28,10
71,45,band_45,0.030792940572199237,0.0,45,10
72,2,band_2,0.02961804902858354,0.0,45,10
73,76,band_76,0.029122831150517232,0.0,45,10
74,127,band_127,0.028254910892112056,0.0,45,10
75,149,band_149,0.025768958411482194,0.0,45,10
76,57,band_57,0.02548344682081504,0.0,45,10
77,173,band_173,0.02325098384182521,0.0,45,10
78,65,band_65,0.02286289317175646,0.0,45,10
79,172,band_172,0.022507321762010084,0.0,45,10
80,39,band_39,0.01937065440990246,0.0,45,10
81,99,band_99,0.014526411606861255,0.0,45,10
82,3,band_3,0.013380635304460974,0.0,45,10
83,46,band_46,0.011829472360551466,0.0,45,10
84,100,band_100,0.010435236862418892,0.0,45,10
85,20,band_20,0.008189704754497516,0.0,45,10
86,0,band_0,0.0,0.0,45,10
87,1,band_1,0.0,0.0,45,10
88,5,band_5,0.0,0.0,45,10
89,6,band_6,0.0,0.0,45,10
90,7,band_7,0.0,0.0,45,10
