cluster_id,size,representative,mean_abs_r_to_others,band_name,members
15,104,35,0.9863450903336979,band_35,4 5 15 16 17 18 19 20 21 29 30 31 32 33 34 35 36 47 48 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 73 74 75 76 77 82 83 84 85 86 87 88 112 113 114 115 116 117 118 129 130 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183
20,18,79,0.9557949444826912,band_79,1 3 6 7 44 46 49 50 78 79 105 107 110 111 126 128 131 132
10,13,134,0.9672049085299174,band_134,23 24 25 26 27 91 92 94 133 134 135 136 137
25,5,9,0.9548400789499283,band_9,9 11 22 120 121
0,3,42,0.9892013072967529,band_42,37 42 43
14,3,108,0.9249968826770782,band_108,106 108 109
23,3,45,0.9957070350646973,band_45,2 45 127
26,3,101,0.9503736793994904,band_101,99 101 102
1,2,8,0.9653568863868713,band_8,8 13
2,2,38,0.9026995897293091,band_38,38 39
8,2,80,0.9770259261131287,band_80,80 81
9,2,93,0.956714391708374,band_93,93 95
11,2,28,0.9947425127029419,band_28,28 138
12,2,97,0.9565023183822632,band_97,97 104
19,2,71,0.9472349882125854,band_71,71 72
21,2,98,0.9146519303321838,band_98,98 100
3,1,41,1.0,band_41,41
4,1,40,1.0,band_40,40
5,1,96,1.0,band_96,96
6,1,103,1.0,band_103,103
7,1,124,1.0,band_124,124
13,1,125,1.0,band_125,125
16,1,89,1.0,band_89,89
17,1,154,1.0,band_154,154
18,1,12,1.0,band_12,12
22,1,119,1.0,band_119,119
24,1,90,1.0,band_90,90
27,1,122,1.0,band_122,122
28,1,10,1.0,band_10,10
29,1,123,1.0,band_123,123
30,1,0,1.0,band_0,0
31,1,14,1.0,band_14,14
