band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
22,band_22,confirmed,1,19,19,1.0,0.049333682986062055,0.0025429092555943745
154,band_154,confirmed,1,19,19,1.0,0.026561635752816642,0.0025429092555943745
106,band_106,confirmed,1,19,19,1.0,0.022884147448542017,0.0025429092555943745
136,band_136,confirmed,1,19,19,1.0,0.022404941866526678,0.0025429092555943745
93,band_93,confirmed,1,19,19,1.0,0.02037819512680075,0.0025429092555943745
91,band_91,confirmed,1,19,19,1.0,0.020218514479694194,0.0025429092555943745
99,band_99,confirmed,1,19,19,1.0,0.01992337881191316,0.0025429092555943745
38,band_38,confirmed,1,19,19,1.0,0.019906879481639963,0.0025429092555943745
92,band_92,confirmed,1,19,19,1.0,0.019525630498038727,0.0025429092555943745
107,band_107,confirmed,1,19,19,1.0,0.01946433623699853,0.0025429092555943745
25,band_25,confirmed,1,19,19,1.0,0.019380270220728055,0.0025429092555943745
67,band_67,confirmed,1,19,19,1.0,0.018436919489809068,0.0025429092555943745
97,band_97,confirmed,1,19,19,1.0,0.018355532924484896,0.0025429092555943745
29,band_29,confirmed,1,19,19,1.0,0.018260493163852424,0.0025429092555943745
100,band_100,confirmed,1,19,19,1.0,0.017940373713614094,0.0025429092555943745
108,band_108,confirmed,1,19,19,1.0,0.016333761901076757,0.0025429092555943745
40,band_40,confirmed,1,19,19,1.0,0.015965576605981135,0.0025429092555943745
68,band_68,confirmed,1,19,19,1.0,0.0153007287894284,0.0025429092555943745
74,band_74,confirmed,1,19,19,1.0,0.015245409779221461,0.0025429092555943745
95,band_95,confirmed,1,19,19,1.0,0.013218603118453737,0.0025429092555943745
80,band_80,confirmed,1,19,19,1.0,0.012884648657640742,0.0025429092555943745
51,band_51,confirmed,1,19,19,1.0,0.012863200565480529,0.0025429092555943745
164,band_164,confirmed,1,19,19,1.0,0.012758961815757877,0.0025429092555943745
102,band_102,confirmed,1,19,19,1.0,0.012676955539400979,0.0025429092555943745
81,band_81,confirmed,1,19,19,1.0,0.012664579278315113,0.0025429092555943745
163,band_163,confirmed,1,19,19,1.0,0.012461871584881627,0.0025429092555943745
2,band_2,confirmed,1,19,19,1.0,0.011688173262685187,0.0025429092555943745
28,band_28,confirmed,1,19,19,1.0,0.011685222231906284,0.0025429092555943745
27,band_27,confirmed,1,19,19,1.0,0.010983283580668137,0.0025429092555943745
148,band_148,confirmed,1,19,19,1.0,0.010862727440506299,0.0025429092555943745
12,band_12,confirmed,1,19,19,1.0,0.010665622585559203,0.0025429092555943745
96,band_96,confirmed,1,19,19,1.0,0.010634290829428102,0.0025429092555943745
47,band_47,confirmed,1,19,19,1.0,0.010254263802326503,0.0025429092555943745
3,band_3,confirmed,1,19,19,1.0,0.0102333018319,0.0025429092555943745
165,band_165,confirmed,1,19,19,1.0,0.010216534054323571,0.0025429092555943745
41,band_41,confirmed,1,19,19,1.0,0.00982494778822689,0.0025429092555943745
98,band_98,confirmed,1,19,19,1.0,0.00936419042172802,0.0025429092555943745
90,band_90,confirmed,1,19,19,1.0,0.009339023326705807,0.0025429092555943745
104,band_104,confirmed,1,19,19,1.0,0.008921705762721072,0.0025429092555943745
70,band_70,confirmed,1,19,19,1.0,0.008680676124403125,0.0025429092555943745
9,band_9,confirmed,1,19,19,1.0,0.008587319318539285,0.0025429092555943745
144,band_144,confirmed,1,19,19,1.0,0.008232954983865426,0.0025429092555943745
111,band_111,confirmed,1,19,19,1.0,0.00816511076389898,0.0025429092555943745
156,band_156,confirmed,1,19,19,1.0,0.007991105096292122,0.0025429092555943745
14,band_14,confirmed,1,19,19,1.0,0.007559910590154084,0.0025429092555943745
86,band_86,confirmed,1,19,19,1.0,0.007439711990891659,0.0025429092555943745
122,band_122,confirmed,1,19,19,1.0,0.0071909785073403995,0.0025429092555943745
85,band_85,confirmed,1,19,19,1.0,0.007066460916338233,0.0025429092555943745
120,band_120,confirmed,1,19,19,1.0,0.007051273033781213,0.0025429092555943745
142,band_142,confirmed,1,19,19,1.0,0.006914825529167302,0.0025429092555943745
141,band_141,confirmed,1,19,19,1.0,0.006877934287558834,0.0025429092555943745
162,band_162,confirmed,1,19,19,1.0,0.006817212918063014,0.0025429092555943745
8,band_8,confirmed,1,19,19,1.0,0.006746702532440278,0.0025429092555943745
130,band_130,confirmed,1,19,19,1.0,0.00654799415851678,0.0025429092555943745
183,band_183,confirmed,1,19,19,1.0,0.006427652684253265,0.0025429092555943745
105,band_105,confirmed,1,19,19,1.0,0.00619166488531258,0.0025429092555943745
121,band_121,confirmed,1,19,19,1.0,0.006019581905829322,0.0025429092555943745
119,band_119,confirmed,1,19,19,1.0,0.005975454068937852,0.0025429092555943745
124,band_124,confirmed,1,19,19,1.0,0.005916656547617246,0.0025429092555943745
42,band_42,confirmed,1,19,19,1.0,0.005883037135621296,0.0025429092555943745
77,band_77,confirmed,1,19,19,1.0,0.0057837818733314575,0.0025429092555943745
123,band_123,confirmed,1,19,19,1.0,0.005589378789307561,0.0025429092555943745
83,band_83,confirmed,1,19,19,1.0,0.00557730408325692,0.0025429092555943745
71,band_71,confirmed,1,19,19,1.0,0.005558302752622732,0.0025429092555943745
0,band_0,confirmed,1,19,19,1.0,0.0055399161407204784,0.0025429092555943745
64,band_64,confirmed,1,19,19,1.0,0.005097471690539926,0.0025429092555943745
168,band_168,confirmed,1,19,19,1.0,0.005022478817236242,0.0025429092555943745
1,band_1,confirmed,1,19,19,1.0,0.004928075277936374,0.0025429092555943745
145,band_145,confirmed,1,19,19,1.0,0.004598334274489368,0.0025429092555943745
140,band_140,confirmed,1,19,19,1.0,0.004595783387675018,0.0025429092555943745
13,band_13,confirmed,1,19,19,1.0,0.004510852722898073,0.0025429092555943745
146,band_146,confirmed,1,19,19,1.0,0.004435417197814179,0.0025429092555943745
103,band_103,confirmed,1,19,19,1.0,0.00432772594810736,0.0025429092555943745
5,band_5,confirmed,1,19,19,1.0,0.004230729363178892,0.0025429092555943745
66,band_66,confirmed,1,19,19,1.0,0.004146469074945242,0.0025429092555943745
78,band_78,confirmed,1,19,19,1.0,0.003837145104219944,0.0025429092555943745
7,band_7,confirmed,1,19,19,1.0,0.003774764016106748,0.0025429092555943745
82,band_82,confirmed,1,18,19,0.9473684210526315,0.00426668133549336,0.0025429092555943745
166,band_166,confirmed,1,17,19,0.8947368421052632,0.00372537475212833,0.0025429092555943745
49,band_49,confirmed,1,16,19,0.8421052631578947,0.0031948622347808577,0.0025429092555943745
