band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
127,band_127,confirmed,1,49,49,1.0,0.022780470873338236,0.005438250988742063
37,band_37,confirmed,1,49,49,1.0,0.02087934652994646,0.005438250988742063
38,band_38,confirmed,1,49,49,1.0,0.01972847010234993,0.005438250988742063
91,band_91,confirmed,1,49,49,1.0,0.017345063119377717,0.005438250988742063
92,band_92,confirmed,1,49,49,1.0,0.016471445003199806,0.005438250988742063
94,band_94,confirmed,1,49,49,1.0,0.016338119085747206,0.005438250988742063
154,band_154,confirmed,1,49,49,1.0,0.012968151480538198,0.005438250988742063
99,band_99,confirmed,1,49,49,1.0,0.011616143606957813,0.005438250988742063
112,band_112,confirmed,1,49,49,1.0,0.011309723002914728,0.005438250988742063
60,band_60,confirmed,1,48,49,0.9795918367346939,0.014249194800998483,0.005438250988742063
102,band_102,confirmed,1,48,49,0.9795918367346939,0.014068128598232862,0.005438250988742063
117,band_117,confirmed,1,48,49,0.9795918367346939,0.011894352386581009,0.005438250988742063
2,band_2,confirmed,1,48,49,0.9795918367346939,0.010270640881873495,0.005438250988742063
22,band_22,confirmed,1,48,49,0.9795918367346939,0.009889945599088304,0.005438250988742063
163,band_163,confirmed,1,48,49,0.9795918367346939,0.009731420318203163,0.005438250988742063
40,band_40,confirmed,1,47,49,0.9591836734693877,0.011146477094474977,0.005438250988742063
101,band_101,confirmed,1,47,49,0.9591836734693877,0.010470881109253318,0.005438250988742063
12,band_12,confirmed,1,47,49,0.9591836734693877,0.009890758421087685,0.005438250988742063
89,band_89,confirmed,1,47,49,0.9591836734693877,0.009863860584000772,0.005438250988742063
170,band_170,confirmed,1,47,49,0.9591836734693877,0.00938959652677394,0.005438250988742063
129,band_129,confirmed,1,46,49,0.9387755102040817,0.009484557253981757,0.005438250988742063
48,band_48,confirmed,1,46,49,0.9387755102040817,0.009052918078824404,0.005438250988742063
138,band_138,confirmed,1,46,49,0.9387755102040817,0.007756097689445025,0.005438250988742063
166,band_166,confirmed,1,45,49,0.9183673469387755,0.010654722435281443,0.005438250988742063
173,band_173,confirmed,1,45,49,0.9183673469387755,0.009983230902454763,0.005438250988742063
130,band_130,confirmed,1,45,49,0.9183673469387755,0.009307795383351034,0.005438250988742063
9,band_9,confirmed,1,45,49,0.9183673469387755,0.009211747251010377,0.005438250988742063
45,band_45,confirmed,1,45,49,0.9183673469387755,0.00854695438684633,0.005438250988742063
11,band_11,confirmed,1,44,49,0.8979591836734694,0.008939411653667186,0.005438250988742063
93,band_93,confirmed,1,43,49,0.8775510204081632,0.008227684968719545,0.005438250988742063
95,band_95,confirmed,1,42,49,0.8571428571428571,0.007164205507738534,0.005438250988742063
7,band_7,confirmed,1,41,49,0.8367346938775511,0.008515775937555453,0.005438250988742063
4,band_4,confirmed,1,41,49,0.8367346938775511,0.008015256573103563,0.005438250988742063
67,band_67,confirmed,1,39,49,0.7959183673469388,0.008252113871723353,0.005438250988742063
172,band_172,confirmed,1,39,49,0.7959183673469388,0.007997320685740323,0.005438250988742063
81,band_81,confirmed,1,39,49,0.7959183673469388,0.007714756938807096,0.005438250988742063
174,band_174,confirmed,1,39,49,0.7959183673469388,0.0074017261393002935,0.005438250988742063
