family,n_reps,bands
band,48,"band_0, band_1, band_8, band_9, band_12, band_13, band_14, band_22, band_23, band_25, band_28, band_38, band_39, band_41, band_43, band_45, band_46, band_48, band_71, band_78, band_80, band_89, band_90, band_91, band_92, band_93, band_94, band_95, band_96, band_98, band_99, band_100, band_102, band_103, band_119, band_120, band_121, band_122, band_123, band_124, band_132, band_148, band_154, band_162, band_166, band_167, band_168, band_170"
