band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
90,band_90,confirmed,1,8,8,1.0,0.04271911595186664,0.0047354963529081
45,band_45,confirmed,1,8,8,1.0,0.041132952744379,0.0047354963529081
134,band_134,confirmed,1,8,8,1.0,0.03707658073909193,0.0047354963529081
38,band_38,confirmed,1,8,8,1.0,0.03609642527142642,0.0047354963529081
9,band_9,confirmed,1,8,8,1.0,0.03443984910005391,0.0047354963529081
94,band_94,confirmed,1,8,8,1.0,0.03062987727286448,0.0047354963529081
101,band_101,confirmed,1,8,8,1.0,0.03032932267095655,0.0047354963529081
40,band_40,confirmed,1,8,8,1.0,0.02930986155274669,0.0047354963529081
154,band_154,confirmed,1,8,8,1.0,0.02900697248153844,0.0047354963529081
47,band_47,confirmed,1,8,8,1.0,0.027819038155560246,0.0047354963529081
108,band_108,confirmed,1,8,8,1.0,0.027545042973472288,0.0047354963529081
11,band_11,confirmed,1,8,8,1.0,0.02635068578419124,0.0047354963529081
80,band_80,confirmed,1,8,8,1.0,0.026345810470573137,0.0047354963529081
89,band_89,confirmed,1,8,8,1.0,0.025167764401735366,0.0047354963529081
105,band_105,confirmed,1,8,8,1.0,0.023363742537612336,0.0047354963529081
39,band_39,confirmed,1,8,8,1.0,0.0227877628155299,0.0047354963529081
100,band_100,confirmed,1,8,8,1.0,0.022337406004403437,0.0047354963529081
12,band_12,confirmed,1,8,8,1.0,0.02197785994300288,0.0047354963529081
46,band_46,confirmed,1,8,8,1.0,0.018292570352915156,0.0047354963529081
93,band_93,confirmed,1,8,8,1.0,0.01808832910267305,0.0047354963529081
121,band_121,confirmed,1,8,8,1.0,0.016402482371071093,0.0047354963529081
28,band_28,confirmed,1,8,8,1.0,0.014879595536654855,0.0047354963529081
42,band_42,confirmed,1,8,8,1.0,0.014828902371692355,0.0047354963529081
50,band_50,confirmed,1,8,8,1.0,0.014692271898011379,0.0047354963529081
98,band_98,confirmed,1,8,8,1.0,0.014544719985566343,0.0047354963529081
107,band_107,confirmed,1,8,8,1.0,0.014512818729335178,0.0047354963529081
49,band_49,confirmed,1,8,8,1.0,0.013707231669793759,0.0047354963529081
78,band_78,confirmed,1,8,8,1.0,0.013468247740308649,0.0047354963529081
41,band_41,confirmed,1,8,8,1.0,0.013437481908384213,0.0047354963529081
97,band_97,confirmed,1,8,8,1.0,0.011653221583093766,0.0047354963529081
14,band_14,confirmed,1,8,8,1.0,0.009692904895038143,0.0047354963529081
119,band_119,confirmed,1,8,8,1.0,0.0094639486714685,0.0047354963529081
96,band_96,confirmed,1,8,8,1.0,0.009235466786203048,0.0047354963529081
35,band_35,confirmed,1,8,8,1.0,0.008971219906952047,0.0047354963529081
103,band_103,confirmed,1,8,8,1.0,0.008442986912056999,0.0047354963529081
120,band_120,confirmed,1,8,8,1.0,0.008233260016805768,0.0047354963529081
122,band_122,confirmed,1,8,8,1.0,0.008166868777092839,0.0047354963529081
10,band_10,confirmed,1,8,8,1.0,0.008038154903888385,0.0047354963529081
13,band_13,confirmed,1,8,8,1.0,0.007602243409360593,0.0047354963529081
0,band_0,confirmed,1,8,8,1.0,0.006735293165950107,0.0047354963529081
125,band_125,confirmed,1,8,8,1.0,0.006732836356872358,0.0047354963529081
123,band_123,confirmed,1,8,8,1.0,0.006683307747453181,0.0047354963529081
124,band_124,confirmed,1,8,8,1.0,0.0066454355031799845,0.0047354963529081
72,band_72,confirmed,1,8,8,1.0,0.0065036504469574655,0.0047354963529081
8,band_8,confirmed,1,8,8,1.0,0.0064915103030278995,0.0047354963529081
71,band_71,confirmed,1,8,8,1.0,0.005529237132569056,0.0047354963529081
