rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
115,50,band_50,0.0,0.0,66,13
116,51,band_51,0.0,0.0,66,13
117,64,band_64,0.0,0.0,66,13
118,65,band_65,0.0,0.0,66,13
119,66,band_66,0.0,0.0,66,13
120,67,band_67,0.0,0.0,66,13
121,68,band_68,0.0,0.0,66,13
122,69,band_69,0.0,0.0,66,13
123,70,band_70,0.0,0.0,66,13
124,71,band_71,0.0,0.0,66,13
125,72,band_72,0.0,0.0,66,13
126,73,band_73,0.0,0.0,66,13
127,75,band_75,0.0,0.0,66,13
128,77,band_77,0.0,0.0,66,13
129,78,band_78,0.0,0.0,66,13
130,79,band_79,0.0,0.0,66,13
131,80,band_80,0.0,0.0,66,13
132,81,band_81,0.0,0.0,66,13
133,82,band_82,0.0,0.0,66,13
134,87,band_87,0.0,0.0,66,13
135,88,band_88,0.0,0.0,66,13
136,89,band_89,0.0,0.0,66,13
137,90,band_90,0.0,0.0,66,13
138,91,band_91,0.0,0.0,66,13
139,96,band_96,0.0,0.0,66,13
140,97,band_97,0.0,0.0,66,13
141,98,band_98,0.0,0.0,66,13
142,103,band_103,0.0,0.0,66,13
143,104,band_104,0.0,0.0,66,13
144,105,band_105,0.0,0.0,66,13
145,106,band_106,0.0,0.0,66,13
146,107,band_107,0.0,0.0,66,13
147,108,band_108,0.0,0.0,66,13
148,109,band_109,0.0,0.0,66,13
149,110,band_110,0.0,0.0,66,13
150,111,band_111,0.0,0.0,66,13
151,119,band_119,0.0,0.0,66,13
152,120,band_120,0.0,0.0,66,13
153,121,band_121,0.0,0.0,66,13
154,122,band_122,0.0,0.0,66,13
155,123,band_123,0.0,0.0,66,13
156,124,band_124,0.0,0.0,66,13
157,125,band_125,0.0,0.0,66,13
158,126,band_126,0.0,0.0,66,13
159,128,band_128,0.0,0.0,66,13
160,130,band_130,0.0,0.0,66,13
161,131,band_131,0.0,0.0,66,13
162,132,band_132,0.0,0.0,66,13
163,137,band_137,0.0,0.0,66,13
164,138,band_138,0.0,0.0,66,13
165,139,band_139,0.0,0.0,66,13
166,140,band_140,0.0,0.0,66,13
167,152,band_152,0.0,0.0,66,13
168,157,band_157,0.0,0.0,66,13
169,160,band_160,0.0,0.0,66,13
170,162,band_162,0.0,0.0,66,13
171,163,band_163,0.0,0.0,66,13
172,164,band_164,0.0,0.0,66,13
173,165,band_165,0.0,0.0,66,13
174,166,band_166,0.0,0.0,66,13
175,167,band_167,0.0,0.0,66,13
176,168,band_168,0.0,0.0,66,13
177,169,band_169,0.0,0.0,66,13
178,170,band_170,0.0,0.0,66,13
179,171,band_171,0.0,0.0,66,13
180,172,band_172,0.0,0.0,66,13
181,173,band_173,0.0,0.0,66,13
182,174,band_174,0.0,0.0,66,13
183,175,band_175,0.0,0.0,66,13
184,176,band_176,0.0,0.0,66,13
