band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
154,band_154,confirmed,1,49,49,1.0,0.03635874116580745,0.005960557753789213
22,band_22,confirmed,1,49,49,1.0,0.03533868766330718,0.005960557753789213
9,band_9,confirmed,1,49,49,1.0,0.025646279682474855,0.005960557753789213
127,band_127,confirmed,1,49,49,1.0,0.024648031414803016,0.005960557753789213
94,band_94,confirmed,1,49,49,1.0,0.024531976760645068,0.005960557753789213
47,band_47,confirmed,1,49,49,1.0,0.024351652851289457,0.005960557753789213
91,band_91,confirmed,1,49,49,1.0,0.02408253379544581,0.005960557753789213
48,band_48,confirmed,1,49,49,1.0,0.023850825624331447,0.005960557753789213
90,band_90,confirmed,1,49,49,1.0,0.022489976548676686,0.005960557753789213
38,band_38,confirmed,1,49,49,1.0,0.02226216285161349,0.005960557753789213
132,band_132,confirmed,1,49,49,1.0,0.021271117231646798,0.005960557753789213
99,band_99,confirmed,1,49,49,1.0,0.02075040877071677,0.005960557753789213
93,band_93,confirmed,1,49,49,1.0,0.01978859717565043,0.005960557753789213
40,band_40,confirmed,1,49,49,1.0,0.018823906382446343,0.005960557753789213
101,band_101,confirmed,1,49,49,1.0,0.018058455648352154,0.005960557753789213
123,band_123,confirmed,1,49,49,1.0,0.01751095550601452,0.005960557753789213
28,band_28,confirmed,1,49,49,1.0,0.01710108004564006,0.005960557753789213
121,band_121,confirmed,1,49,49,1.0,0.01684775998750612,0.005960557753789213
49,band_49,confirmed,1,49,49,1.0,0.015898323421916227,0.005960557753789213
164,band_164,confirmed,1,49,49,1.0,0.015431547314398294,0.005960557753789213
62,band_62,confirmed,1,49,49,1.0,0.015422574751993847,0.005960557753789213
79,band_79,confirmed,1,49,49,1.0,0.015314672487116229,0.005960557753789213
37,band_37,confirmed,1,49,49,1.0,0.014956805333445712,0.005960557753789213
102,band_102,confirmed,1,49,49,1.0,0.014947581664787565,0.005960557753789213
120,band_120,confirmed,1,49,49,1.0,0.014223504914215,0.005960557753789213
95,band_95,confirmed,1,49,49,1.0,0.01414017307763448,0.005960557753789213
128,band_128,confirmed,1,49,49,1.0,0.014099403195941431,0.005960557753789213
97,band_97,confirmed,1,49,49,1.0,0.013114101241883119,0.005960557753789213
167,band_167,confirmed,1,49,49,1.0,0.012777716845529634,0.005960557753789213
125,band_125,confirmed,1,49,49,1.0,0.01246465301408198,0.005960557753789213
89,band_89,confirmed,1,49,49,1.0,0.01230661031076264,0.005960557753789213
172,band_172,confirmed,1,49,49,1.0,0.01226332979853278,0.005960557753789213
100,band_100,confirmed,1,49,49,1.0,0.011733246864168004,0.005960557753789213
124,band_124,confirmed,1,49,49,1.0,0.01169969417760736,0.005960557753789213
12,band_12,confirmed,1,49,49,1.0,0.011085756151506056,0.005960557753789213
96,band_96,confirmed,1,49,49,1.0,0.010922118553408298,0.005960557753789213
39,band_39,confirmed,1,49,49,1.0,0.010915108527102544,0.005960557753789213
122,band_122,confirmed,1,49,49,1.0,0.010469152081383468,0.005960557753789213
103,band_103,confirmed,1,49,49,1.0,0.009363817418498855,0.005960557753789213
98,band_98,confirmed,1,49,49,1.0,0.008653662801987582,0.005960557753789213
104,band_104,confirmed,1,49,49,1.0,0.008514713171679766,0.005960557753789213
10,band_10,confirmed,1,49,49,1.0,0.008359294165525248,0.005960557753789213
80,band_80,confirmed,1,48,49,0.9795918367346939,0.009169084349869258,0.005960557753789213
41,band_41,confirmed,1,48,49,0.9795918367346939,0.008516905424077502,0.005960557753789213
166,band_166,confirmed,1,48,49,0.9795918367346939,0.008225719908737644,0.005960557753789213
119,band_119,confirmed,1,46,49,0.9387755102040817,0.00699974386940775,0.005960557753789213
8,band_8,confirmed,1,45,49,0.9183673469387755,0.007803618382809973,0.005960557753789213
72,band_72,confirmed,1,40,49,0.8163265306122449,0.006957574378185844,0.005960557753789213
14,band_14,confirmed,1,38,49,0.7755102040816326,0.006929781381326706,0.005960557753789213
71,band_71,tentative,1,31,49,0.6326530612244898,0.006398275065823334,0.005960557753789213
0,band_0,rejected,0,15,49,0.30612244897959184,0.005614000895281256,0.005960557753789213
