family,n_reps,bands
band,35,"band_0, band_8, band_9, band_10, band_12, band_14, band_22, band_26, band_29, band_38, band_41, band_42, band_46, band_71, band_80, band_89, band_90, band_91, band_96, band_98, band_101, band_103, band_109, band_119, band_120, band_121, band_123, band_124, band_131, band_135, band_154, band_156, band_163, band_166, band_169"
