family,n_reps,bands
band,39,"band_0, band_8, band_9, band_10, band_11, band_12, band_13, band_14, band_28, band_37, band_39, band_40, band_42, band_45, band_46, band_47, band_50, band_71, band_72, band_78, band_80, band_89, band_90, band_93, band_94, band_96, band_98, band_99, band_101, band_103, band_104, band_109, band_121, band_122, band_123, band_124, band_131, band_154, band_180"
