rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,116,npv_min,1.6023077316153436,0.5685575099203728,10,5
2,54,gv_median_dry,1.5293462472730888,0.0,10,5
3,61,gvs_median_dry,1.495299074339036,0.0,10,5
4,56,gv_min,1.4795461775038847,0.0,10,5
5,22,elevation,1.4413780176247428,0.1909688893787287,10,5
6,84,ndfi_median_dry,1.4315321557054312,0.0,10,5
7,63,gvs_min,1.3806854471579835,0.0,10,5
8,142,sefi_median_dry,1.380061695266636,0.1489603999241389,10,5
9,144,sefi_min,1.3701189781745469,0.2417036655992013,10,5
10,17,cloud_median_dry,1.3677473563335145,0.10669521732393772,10,5
11,53,gv_median,1.364454035983446,0.3981337691294353,10,5
12,181,wefi_min,1.3556524156501828,0.019180481152316187,10,5
13,179,wefi_median_dry,1.3486227179379384,0.43337223410979986,10,5
14,2,blue_median,1.3470068832111841,0.18760944295112925,10,5
15,9,cai_median,1.329848233411911,0.3145257856117687,10,5
16,16,cloud_median,1.3271759456706527,0.17063382394079496,10,5
17,45,green_median,1.304077380719583,0.28002554808609736,10,5
18,18,cloud_median_wet,1.2946319389346326,0.11872319273814869,10,5
19,127,red_median,1.2933621292099042,0.20497081956746088,10,5
20,92,ndvi_median,1.283477721232053,0.11448392410238117,10,5
21,11,cai_median_wet,1.2765365971637126,0.2582350557803681,10,5
22,141,sefi_median,1.2760476837575419,0.046446812825819306,10,5
23,86,ndfi_min,1.2755643616333807,0.0,10,5
24,94,ndvi_median_wet,1.2750206027453932,0.008986344692131665,10,5
25,3,blue_median_dry,1.2538305237364702,0.13236781292045308,10,5
26,91,ndvi_max,1.2526320386533583,0.005066528696377137,10,5
27,129,red_median_wet,1.2422199824694793,0.1019306989833888,10,5
28,38,gcvi_median,1.2323572634570108,0.34009876720768406,10,5
29,19,cloud_min,1.2281685670497122,0.13588609387642947,10,5
30,47,green_median_wet,1.2279632805806833,0.15725845991970955,10,5
31,90,ndsi,1.2251248738255778,0.009992847273857297,10,5
32,140,sefi_max,1.208770096657611,0.0956865186646243,10,5
33,114,npv_median_dry,1.200575403957291,0.1544555069259952,10,5
34,12,cai_min,1.1986997268152124,0.18923016580865215,10,5
35,4,blue_median_wet,1.1956703996644629,0.06263699425879099,10,5
36,46,green_median_dry,1.192736729520849,0.22151599346878736,10,5
37,40,gcvi_median_wet,1.1771822563519487,0.15695402888474064,10,5
38,37,gcvi_max,1.1764057681744478,0.2860954115195331,10,5
39,60,gvs_median,1.1681487332155944,0.08771636939106964,10,5
40,10,cai_median_dry,1.1502960989075637,0.44297999424934265,10,5
41,128,red_median_dry,1.143007510243884,0.16771123559523282,10,5
42,122,pri_median_wet,1.1429157686619509,0.005909410379840496,10,5
43,100,ndwi_median_dry,1.1350227663634693,0.3165664338517622,10,5
44,115,npv_median_wet,1.128994804294765,0.007683324788629875,10,5
45,113,npv_median,1.1286510588020608,0.07491823449405222,10,5
46,178,wefi_median,1.1241912611402571,0.03535655065861021,10,5
47,83,ndfi_median,1.1098045566540464,0.237055489557777,10,5
48,130,red_min,1.0831208468869769,0.116864235390578,10,5
49,156,soil_median,1.0753774421466455,0.10580499916183128,10,5
50,31,fns_median,1.0664165158793963,0.06659693870103789,10,5
51,48,green_min,1.061538795588777,0.13210423153942608,10,5
52,159,soil_min,1.0415373560805161,0.008900724488516643,10,5
53,5,blue_min,1.041278001914703,0.10189594628967402,10,5
54,30,fns_max,1.0385784718775632,0.017869786702099377,10,5
55,157,soil_median_dry,1.0286599638319174,0.12230598409105053,10,5
56,106,nir_median,1.0253842276633587,0.14945950147357756,10,5
57,125,pri_stdDev,1.0211964877411757,0.1186952471909708,10,5
58,124,pri_amp,1.0211871574343339,0.1932962752436156,10,5
59,133,savi_max,1.0184282838805792,0.01591211068027487,10,5
60,32,fns_median_dry,1.0184226127137022,0.12624560779709237,10,5
61,23,evi2_max,0.9998531140411538,0.016763579080174118,10,5
62,143,sefi_median_wet,0.9948225413085536,0.028115018669540026,10,5
63,107,nir_median_dry,0.9929786096958081,0.1390889233034336,10,5
64,134,savi_median,0.9805806891531116,0.0432210567598601,10,5
65,136,savi_median_wet,0.9760190754465172,0.007935915695937101,10,5
66,180,wefi_median_wet,0.9705953090928021,0.0862795579824549,10,5
67,123,pri_min,0.9659446357078909,0.21013473863651222,10,5
68,8,cai_max,0.9594434016174749,0.3290543152915657,10,5
69,93,ndvi_median_dry,0.9558757049421102,0.09713553814149356,10,5
70,102,ndwi_min,0.9537009244258025,0.2094326646298066,10,5
71,26,evi2_median_wet,0.9508196945674022,0.007132022845182551,10,5
72,24,evi2_median,0.9473278158737578,0.0416041976509971,10,5
73,112,npv_max,0.9225691945719218,0.07252850549935319,10,5
74,145,sefi_amp,0.9197315315292383,0.00926636614060139,10,5
75,105,nir_max,0.9174391422105297,0.022832223352622583,10,5
76,81,ndbi,0.9170885690917622,0.07550040069555064,10,5
77,89,ndmi,0.9170885690917622,0.07550040069555064,10,5
78,99,ndwi_median,0.9170885690917622,0.07550040069555064,10,5
79,154,slope,0.9114149444065468,0.07397878705590966,10,5
80,21,cloud_stdDev,0.9029852406945842,0.004213578109363736,10,5
81,1,blue_max,0.8949100685087237,0.009537603052012456,10,5
82,126,red_max,0.8784051899592085,0.024538836160444832,10,5
83,20,cloud_amp,0.8763321978095094,0.0279037253503307,10,5
84,44,green_max,0.8755565260862811,0.018790424787594517,10,5
85,176,tpi,0.8675425489504629,0.2744737224987208,10,5
86,49,green_amp,0.8655366484029733,0.007511682017261823,10,5
87,109,nir_min,0.8594535534693275,0.027874432278620853,10,5
88,146,sefi_stdDev,0.8594529517348152,0.004011251913596636,10,5
89,67,hallcover_median,0.8524197157211167,0.2828345876917209,10,5
90,177,wefi_max,0.8522444185061462,0.031039070219607723,10,5
91,39,gcvi_median_dry,0.8514516540434013,0.10825154589196195,10,5
92,6,blue_amp,0.8503678958267239,0.006669594775190468,10,5
93,7,blue_stdDev,0.8470799826950632,0.02447446725588298,10,5
94,131,red_amp,0.8423326049071246,0.007757803214458958,10,5
95,155,soil_max,0.8415508721610439,0.15874556660435823,10,5
96,108,nir_median_wet,0.8373083279108735,0.05706151335290466,10,5
97,15,cloud_max,0.8330440960100102,0.033647186196587686,10,5
98,120,pri_median,0.8306260306257816,0.022467504987486064,10,5
99,85,ndfi_median_wet,0.8243207905849456,0.14766005351219325,10,5
100,34,fns_min,0.8202084010718295,0.13435297337163576,10,5
101,158,soil_median_wet,0.8026060482687706,0.04839371106638968,10,5
102,62,gvs_median_wet,0.7893669312971655,0.10635429726787571,10,5
103,118,npv_stdDev,0.7863440562372902,0.1369980010248013,10,5
104,170,swir2_median,0.7856658365533123,0.01737787070214769,10,5
105,33,fns_median_wet,0.7820081034856433,0.05489515066922168,10,5
106,50,green_stdDev,0.781921239304405,0.020730245884197807,10,5
107,42,gcvi_amp,0.7759940823869954,0.03262125327932641,10,5
108,117,npv_amp,0.7736414787564326,0.05309039600615573,10,5
109,119,pri_max,0.773255105342668,0.09238741591103983,10,5
110,82,ndfi_max,0.7513309950201961,0.2264423925698964,10,5
111,97,ndvi_stdDev,0.7497217165796537,0.0004192643506102378,10,5
112,110,nir_amp,0.7471530270739185,0.0020110335053515893,10,5
113,43,gcvi_stdDev,0.7283484645341944,0.03762515069287198,10,5
114,59,gvs_max,0.7277895861396377,0.23451549007335504,10,5
115,52,gv_max,0.7226750947149437,0.13071670910094957,10,5
116,96,ndvi_amp,0.7109025362867323,0.0248928657574794,10,5
117,132,red_stdDev,0.6987930009093399,0.023463821076812774,10,5
118,55,gv_median_wet,0.692546302564372,0.03140145691898333,10,5
119,162,swir1_max,0.6842753210342771,0.002965898992437932,10,5
120,163,swir1_median,0.6675767006943983,0.03521690480395945,10,5
121,135,savi_median_dry,0.6662220071341229,0.023093975139279355,10,5
122,101,ndwi_median_wet,0.6633327835226923,0.1609890745937692,10,5
