band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
22,band_22,confirmed,1,49,49,1.0,0.03213876308692541,0.001364963366823426
154,band_154,confirmed,1,49,49,1.0,0.01679887406638369,0.001364963366823426
106,band_106,confirmed,1,49,49,1.0,0.012721271234549358,0.001364963366823426
99,band_99,confirmed,1,49,49,1.0,0.01189195128711315,0.001364963366823426
38,band_38,confirmed,1,49,49,1.0,0.011762039389076244,0.001364963366823426
135,band_135,confirmed,1,49,49,1.0,0.01160694798913277,0.001364963366823426
26,band_26,confirmed,1,49,49,1.0,0.011286508509864766,0.001364963366823426
92,band_92,confirmed,1,49,49,1.0,0.011073956460726961,0.001364963366823426
107,band_107,confirmed,1,49,49,1.0,0.011028388086060168,0.001364963366823426
25,band_25,confirmed,1,49,49,1.0,0.010953633115874604,0.001364963366823426
93,band_93,confirmed,1,49,49,1.0,0.010924742444779272,0.001364963366823426
139,band_139,confirmed,1,49,49,1.0,0.010818964099807203,0.001364963366823426
91,band_91,confirmed,1,49,49,1.0,0.010702923431778179,0.001364963366823426
23,band_23,confirmed,1,49,49,1.0,0.010533922157279628,0.001364963366823426
94,band_94,confirmed,1,49,49,1.0,0.010460168856940328,0.001364963366823426
133,band_133,confirmed,1,49,49,1.0,0.010445236544136864,0.001364963366823426
39,band_39,confirmed,1,49,49,1.0,0.01042478479997587,0.001364963366823426
136,band_136,confirmed,1,49,49,1.0,0.010420161974287773,0.001364963366823426
97,band_97,confirmed,1,49,49,1.0,0.010328926581886244,0.001364963366823426
134,band_134,confirmed,1,49,49,1.0,0.010265507852942111,0.001364963366823426
24,band_24,confirmed,1,49,49,1.0,0.010214422346388778,0.001364963366823426
100,band_100,confirmed,1,49,49,1.0,0.010142522216037795,0.001364963366823426
29,band_29,confirmed,1,49,49,1.0,0.009910186706468592,0.001364963366823426
127,band_127,confirmed,1,49,49,1.0,0.009319309301691472,0.001364963366823426
67,band_67,confirmed,1,49,49,1.0,0.009088502382087704,0.001364963366823426
40,band_40,confirmed,1,49,49,1.0,0.008557793971984995,0.001364963366823426
101,band_101,confirmed,1,49,49,1.0,0.008527556231906564,0.001364963366823426
51,band_51,confirmed,1,49,49,1.0,0.008214319326086331,0.001364963366823426
108,band_108,confirmed,1,49,49,1.0,0.008207004323983046,0.001364963366823426
74,band_74,confirmed,1,49,49,1.0,0.00812408463653374,0.001364963366823426
170,band_170,confirmed,1,49,49,1.0,0.008096085533159922,0.001364963366823426
75,band_75,confirmed,1,49,49,1.0,0.008007374117709042,0.001364963366823426
80,band_80,confirmed,1,49,49,1.0,0.007946368145452796,0.001364963366823426
95,band_95,confirmed,1,49,49,1.0,0.007788586611877431,0.001364963366823426
45,band_45,confirmed,1,49,49,1.0,0.0076662630313844606,0.001364963366823426
68,band_68,confirmed,1,49,49,1.0,0.007645958914362262,0.001364963366823426
171,band_171,confirmed,1,49,49,1.0,0.007341703307252518,0.001364963366823426
81,band_81,confirmed,1,49,49,1.0,0.006757476057012778,0.001364963366823426
129,band_129,confirmed,1,49,49,1.0,0.006623416551146573,0.001364963366823426
76,band_76,confirmed,1,49,49,1.0,0.006392126108795575,0.001364963366823426
164,band_164,confirmed,1,49,49,1.0,0.006374472379410785,0.001364963366823426
128,band_128,confirmed,1,49,49,1.0,0.006348606315864264,0.001364963366823426
89,band_89,confirmed,1,49,49,1.0,0.006245599335792999,0.001364963366823426
163,band_163,confirmed,1,49,49,1.0,0.006168193940111001,0.001364963366823426
180,band_180,confirmed,1,49,49,1.0,0.006048256049079326,0.001364963366823426
138,band_138,confirmed,1,49,49,1.0,0.006042708045106353,0.001364963366823426
169,band_169,confirmed,1,49,49,1.0,0.006038019286868543,0.001364963366823426
37,band_37,confirmed,1,49,49,1.0,0.00594347796763941,0.001364963366823426
102,band_102,confirmed,1,49,49,1.0,0.005838380515474529,0.001364963366823426
46,band_46,confirmed,1,49,49,1.0,0.005739891390475286,0.001364963366823426
11,band_11,confirmed,1,49,49,1.0,0.005701545054365206,0.001364963366823426
28,band_28,confirmed,1,49,49,1.0,0.005700526046679847,0.001364963366823426
98,band_98,confirmed,1,49,49,1.0,0.0055434494538955485,0.001364963366823426
55,band_55,confirmed,1,49,49,1.0,0.005439075329309705,0.001364963366823426
125,band_125,confirmed,1,49,49,1.0,0.005436497534687685,0.001364963366823426
41,band_41,confirmed,1,49,49,1.0,0.005428238750711641,0.001364963366823426
148,band_148,confirmed,1,49,49,1.0,0.005416152071095469,0.001364963366823426
3,band_3,confirmed,1,49,49,1.0,0.005363843233749516,0.001364963366823426
150,band_150,confirmed,1,49,49,1.0,0.005193729904612055,0.001364963366823426
