family,n_reps,bands
band,47,"band_0, band_8, band_9, band_13, band_14, band_28, band_38, band_39, band_40, band_41, band_42, band_44, band_71, band_72, band_78, band_79, band_80, band_88, band_89, band_90, band_91, band_92, band_95, band_96, band_97, band_98, band_99, band_100, band_102, band_105, band_106, band_108, band_109, band_110, band_119, band_120, band_122, band_123, band_124, band_125, band_135, band_136, band_139, band_154, band_164, band_169, band_172"
