band_index,cluster_id,band_name
0,51,band_0
1,12,band_1
2,44,band_2
3,40,band_3
4,44,band_4
5,44,band_5
6,12,band_6
7,39,band_7
8,2,band_8
9,42,band_9
10,49,band_10
11,47,band_11
12,42,band_12
13,3,band_13
14,52,band_14
15,44,band_15
16,44,band_16
17,44,band_17
18,44,band_18
19,44,band_19
20,44,band_20
21,44,band_21
22,44,band_22
23,38,band_23
24,38,band_24
25,37,band_25
26,36,band_26
27,32,band_27
28,27,band_28
29,43,band_29
30,44,band_30
31,44,band_31
32,44,band_32
33,44,band_33
34,44,band_34
35,44,band_35
36,44,band_36
37,0,band_37
38,6,band_38
39,7,band_39
40,1,band_40
41,8,band_41
42,0,band_42
43,0,band_43
44,12,band_44
45,44,band_45
46,40,band_46
47,44,band_47
48,44,band_48
49,12,band_49
50,39,band_50
51,44,band_51
52,44,band_52
53,44,band_53
54,44,band_54
55,44,band_55
56,44,band_56
57,44,band_57
58,44,band_58
59,44,band_59
60,44,band_60
61,44,band_61
62,44,band_62
63,44,band_63
64,44,band_64
65,44,band_65
66,44,band_66
67,44,band_67
68,44,band_68
69,44,band_69
70,44,band_70
71,14,band_71
72,14,band_72
73,44,band_73
74,44,band_74
75,44,band_75
76,44,band_76
77,44,band_77
78,15,band_78
79,13,band_79
80,20,band_80
81,20,band_81
82,44,band_82
83,44,band_83
84,44,band_84
85,44,band_85
86,44,band_86
87,44,band_87
88,44,band_88
89,35,band_89
90,23,band_90
91,34,band_91
92,34,band_92
93,4,band_93
94,34,band_94
95,5,band_95
96,17,band_96
97,16,band_97
98,19,band_98
99,21,band_99
100,24,band_100
101,21,band_101
102,22,band_102
103,18,band_103
104,16,band_104
105,9,band_105
106,38,band_106
107,11,band_107
108,36,band_108
109,33,band_109
110,10,band_110
111,43,band_111
112,44,band_112
113,44,band_113
114,44,band_114
115,44,band_115
116,44,band_116
117,44,band_117
118,44,band_118
119,31,band_119
120,28,band_120
121,29,band_121
122,30,band_122
123,50,band_123
124,25,band_124
125,26,band_125
126,12,band_126
127,44,band_127
128,40,band_128
129,44,band_129
130,44,band_130
131,12,band_131
132,39,band_132
133,38,band_133
134,38,band_134
135,37,band_135
136,36,band_136
137,32,band_137
138,27,band_138
139,43,band_139
140,44,band_140
141,44,band_141
142,44,band_142
143,44,band_143
144,44,band_144
145,44,band_145
146,44,band_146
147,44,band_147
148,44,band_148
149,44,band_149
150,44,band_150
151,44,band_151
152,44,band_152
153,44,band_153
154,48,band_154
155,44,band_155
156,44,band_156
157,44,band_157
158,44,band_158
159,44,band_159
160,44,band_160
161,44,band_161
162,41,band_162
163,46,band_163
164,45,band_164
165,46,band_165
166,46,band_166
167,41,band_167
168,44,band_168
169,41,band_169
170,46,band_170
171,45,band_171
172,46,band_172
173,44,band_173
174,41,band_174
175,44,band_175
176,44,band_176
177,44,band_177
178,44,band_178
179,44,band_179
180,44,band_180
181,44,band_181
182,44,band_182
183,44,band_183
