band_index,band_name,decision,kept_in_band_list,n_hits,n_iters,hit_rate,mean_importance,mean_shadow_max
60,band_60,confirmed,1,49,49,1.0,0.007569754690705798,0.0026252887415836347
129,band_129,confirmed,1,49,49,1.0,0.00717949982679678,0.0026252887415836347
177,band_177,confirmed,1,49,49,1.0,0.0067973898818517245,0.0026252887415836347
144,band_144,confirmed,1,49,49,1.0,0.006633353643369881,0.0026252887415836347
156,band_156,confirmed,1,49,49,1.0,0.006399344467472981,0.0026252887415836347
47,band_47,confirmed,1,49,49,1.0,0.006383330577665743,0.0026252887415836347
151,band_151,confirmed,1,49,49,1.0,0.006332841496691835,0.0026252887415836347
143,band_143,confirmed,1,49,49,1.0,0.0059075822675567725,0.0026252887415836347
165,band_165,confirmed,1,49,49,1.0,0.005859914239088947,0.0026252887415836347
121,band_121,confirmed,1,49,49,1.0,0.005570852170540131,0.0026252887415836347
171,band_171,confirmed,1,49,49,1.0,0.0054153514931783555,0.0026252887415836347
145,band_145,confirmed,1,49,49,1.0,0.005391148835435368,0.0026252887415836347
84,band_84,confirmed,1,49,49,1.0,0.005377783102548621,0.0026252887415836347
147,band_147,confirmed,1,49,49,1.0,0.005263829492239683,0.0026252887415836347
62,band_62,confirmed,1,49,49,1.0,0.005236684518262731,0.0026252887415836347
107,band_107,confirmed,1,49,49,1.0,0.004925166135432151,0.0026252887415836347
179,band_179,confirmed,1,49,49,1.0,0.004662245933871848,0.0026252887415836347
56,band_56,confirmed,1,49,49,1.0,0.004597992113585652,0.0026252887415836347
157,band_157,confirmed,1,48,49,0.9795918367346939,0.006769615161873965,0.0026252887415836347
91,band_91,confirmed,1,48,49,0.9795918367346939,0.005964285150050719,0.0026252887415836347
102,band_102,confirmed,1,48,49,0.9795918367346939,0.0059438862386469475,0.0026252887415836347
150,band_150,confirmed,1,48,49,0.9795918367346939,0.005774732963367889,0.0026252887415836347
90,band_90,confirmed,1,48,49,0.9795918367346939,0.0057221123498723174,0.0026252887415836347
76,band_76,confirmed,1,48,49,0.9795918367346939,0.005458785577829791,0.0026252887415836347
141,band_141,confirmed,1,48,49,0.9795918367346939,0.0052693488091950635,0.0026252887415836347
183,band_183,confirmed,1,48,49,0.9795918367346939,0.005250025013300466,0.0026252887415836347
27,band_27,confirmed,1,48,49,0.9795918367346939,0.0048832324259005825,0.0026252887415836347
109,band_109,confirmed,1,48,49,0.9795918367346939,0.004730965065856184,0.0026252887415836347
54,band_54,confirmed,1,48,49,0.9795918367346939,0.004685843265053329,0.0026252887415836347
137,band_137,confirmed,1,48,49,0.9795918367346939,0.0045441245823864135,0.0026252887415836347
181,band_181,confirmed,1,48,49,0.9795918367346939,0.004443418795777766,0.0026252887415836347
3,band_3,confirmed,1,48,49,0.9795918367346939,0.004376737492306538,0.0026252887415836347
173,band_173,confirmed,1,48,49,0.9795918367346939,0.004279730915325176,0.0026252887415836347
58,band_58,confirmed,1,47,49,0.9591836734693877,0.006149515250231964,0.0026252887415836347
69,band_69,confirmed,1,47,49,0.9591836734693877,0.005204389054858971,0.0026252887415836347
57,band_57,confirmed,1,47,49,0.9591836734693877,0.005090310462231926,0.0026252887415836347
120,band_120,confirmed,1,47,49,0.9591836734693877,0.004666065817180747,0.0026252887415836347
75,band_75,confirmed,1,47,49,0.9591836734693877,0.004497361051104581,0.0026252887415836347
149,band_149,confirmed,1,47,49,0.9591836734693877,0.004454587527849198,0.0026252887415836347
31,band_31,confirmed,1,47,49,0.9591836734693877,0.0044099389380032866,0.0026252887415836347
68,band_68,confirmed,1,47,49,0.9591836734693877,0.004113055074371707,0.0026252887415836347
33,band_33,confirmed,1,46,49,0.9387755102040817,0.0046915485418774945,0.0026252887415836347
128,band_128,confirmed,1,46,49,0.9387755102040817,0.004622440374990406,0.0026252887415836347
61,band_61,confirmed,1,46,49,0.9387755102040817,0.004431009642153448,0.0026252887415836347
85,band_85,confirmed,1,46,49,0.9387755102040817,0.004344255382184357,0.0026252887415836347
41,band_41,confirmed,1,46,49,0.9387755102040817,0.004007961288974111,0.0026252887415836347
100,band_100,confirmed,1,45,49,0.9183673469387755,0.004377961404515927,0.0026252887415836347
142,band_142,confirmed,1,45,49,0.9183673469387755,0.004359581345404303,0.0026252887415836347
46,band_46,confirmed,1,45,49,0.9183673469387755,0.003795695293317414,0.0026252887415836347
12,band_12,confirmed,1,43,49,0.8775510204081632,0.004004467108394416,0.0026252887415836347
65,band_65,confirmed,1,43,49,0.8775510204081632,0.003930997867073483,0.0026252887415836347
10,band_10,confirmed,1,43,49,0.8775510204081632,0.0037714465154991164,0.0026252887415836347
95,band_95,confirmed,1,42,49,0.8571428571428571,0.0037612847991453885,0.0026252887415836347
166,band_166,confirmed,1,42,49,0.8571428571428571,0.00373237608381772,0.0026252887415836347
16,band_16,confirmed,1,40,49,0.8163265306122449,0.0038750064367383355,0.0026252887415836347
159,band_159,confirmed,1,40,49,0.8163265306122449,0.003720545050589467,0.0026252887415836347
32,band_32,confirmed,1,40,49,0.8163265306122449,0.0035327152852149884,0.0026252887415836347
29,band_29,confirmed,1,38,49,0.7755102040816326,0.003406000872581635,0.0026252887415836347
66,band_66,confirmed,1,37,49,0.7551020408163265,0.0032972124722160066,0.0026252887415836347
1,band_1,confirmed,1,36,49,0.7346938775510204,0.003588216168757937,0.0026252887415836347
8,band_8,confirmed,1,36,49,0.7346938775510204,0.003210079308032636,0.0026252887415836347
130,band_130,confirmed,1,34,49,0.6938775510204082,0.003280657860301439,0.0026252887415836347
182,band_182,confirmed,1,34,49,0.6938775510204082,0.003018694653758547,0.0026252887415836347
44,band_44,tentative,1,33,49,0.673469387755102,0.003302571764974826,0.0026252887415836347
113,band_113,tentative,1,33,49,0.673469387755102,0.0031867154774993583,0.0026252887415836347
146,band_146,tentative,1,33,49,0.673469387755102,0.0031772121004853644,0.0026252887415836347
73,band_73,tentative,1,33,49,0.673469387755102,0.0029643059977372253,0.0026252887415836347
51,band_51,tentative,1,31,49,0.6326530612244898,0.002857968753143251,0.0026252887415836347
139,band_139,tentative,1,30,49,0.6122448979591837,0.002925335495613804,0.0026252887415836347
126,band_126,tentative,1,29,49,0.5918367346938775,0.002960529284212862,0.0026252887415836347
59,band_59,tentative,1,29,49,0.5918367346938775,0.002659795180212282,0.0026252887415836347
155,band_155,tentative,1,26,49,0.5306122448979592,0.0028130483949537965,0.0026252887415836347
4,band_4,tentative,1,25,49,0.5102040816326531,0.0027283444082363824,0.0026252887415836347
116,band_116,tentative,1,24,49,0.4897959183673469,0.002774683911669691,0.0026252887415836347
105,band_105,tentative,1,24,49,0.4897959183673469,0.0026291450861700818,0.0026252887415836347
86,band_86,tentative,1,22,49,0.4489795918367347,0.0025426449081291875,0.0026252887415836347
123,band_123,rejected,0,21,49,0.42857142857142855,0.002357425472120377,0.0026252887415836347
48,band_48,rejected,0,20,49,0.40816326530612246,0.0022896210658669603,0.0026252887415836347
98,band_98,rejected,0,19,49,0.3877551020408163,0.002412501090752566,0.0026252887415836347
63,band_63,rejected,0,19,49,0.3877551020408163,0.0022939517468704997,0.0026252887415836347
17,band_17,rejected,0,18,49,0.3673469387755102,0.0021066946920851224,0.0026252887415836347
28,band_28,rejected,0,14,49,0.2857142857142857,0.0023327821132296846,0.0026252887415836347
114,band_114,rejected,0,14,49,0.2857142857142857,0.0023188060292124247,0.0026252887415836347
64,band_64,rejected,0,11,49,0.22448979591836735,,0.0026252887415836347
138,band_138,rejected,0,7,49,0.14285714285714285,,0.0026252887415836347
43,band_43,rejected,0,4,49,0.08163265306122448,,0.0026252887415836347
82,band_82,rejected,0,4,49,0.08163265306122448,,0.0026252887415836347
119,band_119,rejected,0,4,49,0.08163265306122448,,0.0026252887415836347
162,band_162,rejected,0,4,49,0.08163265306122448,,0.0026252887415836347
5,band_5,rejected,0,3,49,0.061224489795918366,,0.0026252887415836347
30,band_30,rejected,0,3,49,0.061224489795918366,,0.0026252887415836347
115,band_115,rejected,0,3,49,0.061224489795918366,,0.0026252887415836347
122,band_122,rejected,0,3,49,0.061224489795918366,,0.0026252887415836347
18,band_18,rejected,0,2,49,0.04081632653061224,,0.0026252887415836347
140,band_140,rejected,0,2,49,0.04081632653061224,,0.0026252887415836347
42,band_42,rejected,0,1,49,0.02040816326530612,,0.0026252887415836347
87,band_87,rejected,0,1,49,0.02040816326530612,,0.0026252887415836347
124,band_124,rejected,0,1,49,0.02040816326530612,,0.0026252887415836347
0,band_0,rejected,0,0,49,0.0,,0.0026252887415836347
6,band_6,rejected,0,0,49,0.0,,0.0026252887415836347
7,band_7,rejected,0,0,49,0.0,,0.0026252887415836347
13,band_13,rejected,0,0,49,0.0,,0.0026252887415836347
14,band_14,rejected,0,0,49,0.0,,0.0026252887415836347
15,band_15,rejected,0,0,49,0.0,,0.0026252887415836347
19,band_19,rejected,0,0,49,0.0,,0.0026252887415836347
20,band_20,rejected,0,0,49,0.0,,0.0026252887415836347
21,band_21,rejected,0,0,49,0.0,,0.0026252887415836347
34,band_34,rejected,0,0,49,0.0,,0.0026252887415836347
35,band_35,rejected,0,0,49,0.0,,0.0026252887415836347
36,band_36,rejected,0,0,49,0.0,,0.0026252887415836347
49,band_49,rejected,0,0,49,0.0,,0.0026252887415836347
50,band_50,rejected,0,0,49,0.0,,0.0026252887415836347
70,band_70,rejected,0,0,49,0.0,,0.0026252887415836347
71,band_71,rejected,0,0,49,0.0,,0.0026252887415836347
72,band_72,rejected,0,0,49,0.0,,0.0026252887415836347
77,band_77,rejected,0,0,49,0.0,,0.0026252887415836347
78,band_78,rejected,0,0,49,0.0,,0.0026252887415836347
79,band_79,rejected,0,0,49,0.0,,0.0026252887415836347
88,band_88,rejected,0,0,49,0.0,,0.0026252887415836347
96,band_96,rejected,0,0,49,0.0,,0.0026252887415836347
97,band_97,rejected,0,0,49,0.0,,0.0026252887415836347
103,band_103,rejected,0,0,49,0.0,,0.0026252887415836347
104,band_104,rejected,0,0,49,0.0,,0.0026252887415836347
110,band_110,rejected,0,0,49,0.0,,0.0026252887415836347
111,band_111,rejected,0,0,49,0.0,,0.0026252887415836347
112,band_112,rejected,0,0,49,0.0,,0.0026252887415836347
117,band_117,rejected,0,0,49,0.0,,0.0026252887415836347
118,band_118,rejected,0,0,49,0.0,,0.0026252887415836347
125,band_125,rejected,0,0,49,0.0,,0.0026252887415836347
131,band_131,rejected,0,0,49,0.0,,0.0026252887415836347
132,band_132,rejected,0,0,49,0.0,,0.0026252887415836347
152,band_152,rejected,0,0,49,0.0,,0.0026252887415836347
153,band_153,rejected,0,0,49,0.0,,0.0026252887415836347
160,band_160,rejected,0,0,49,0.0,,0.0026252887415836347
161,band_161,rejected,0,0,49,0.0,,0.0026252887415836347
167,band_167,rejected,0,0,49,0.0,,0.0026252887415836347
168,band_168,rejected,0,0,49,0.0,,0.0026252887415836347
169,band_169,rejected,0,0,49,0.0,,0.0026252887415836347
174,band_174,rejected,0,0,49,0.0,,0.0026252887415836347
175,band_175,rejected,0,0,49,0.0,,0.0026252887415836347
176,band_176,rejected,0,0,49,0.0,,0.0026252887415836347
