representative,band_name,cluster_id,size,source,family
0,band_0,6,6,central,band
13,band_13,7,6,central,band
14,band_14,14,6,central,band
15,band_15,3,6,central,band
37,band_37,0,6,central,band
38,band_38,8,6,central,band
39,band_39,9,6,central,band
41,band_41,10,6,central,band
96,band_96,4,6,central,band
97,band_97,13,6,central,band
99,band_99,2,6,central,band
104,band_104,12,6,central,band
124,band_124,5,6,central,band
125,band_125,11,6,central,band
131,band_131,1,6,central,band
