rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,22,elevation,1.201782291614947,0.02182093857726608,28,8
2,94,ndvi_median_wet,1.137409065970443,0.008013849158557074,28,8
3,15,cloud_max,1.1220686040273598,0.04890416675072595,28,8
4,140,sefi_max,1.121574261853111,0.0,28,8
5,92,ndvi_median,1.1203347588941113,0.0280878348220599,28,8
6,6,blue_amp,1.1186951708570152,0.03394367979885082,28,8
7,20,cloud_amp,1.1179092181152213,0.052089222836446236,28,8
8,1,blue_max,1.1168057859891896,0.02588883934938213,28,8
9,21,cloud_stdDev,1.1082329408149962,0.04561560491824368,28,8
10,116,npv_min,1.1064430456108125,0.0,28,8
11,17,cloud_median_dry,1.1032299865581148,0.003078488308366767,28,8
12,38,gcvi_median,1.1026474294809656,0.018224099759915235,28,8
13,23,evi2_max,1.1004206491354336,0.1147574960601232,28,8
14,14,cai_stdDev,1.099205038811602,0.006250131950931159,28,8
15,44,green_max,1.09579382403602,0.026424788755400552,28,8
16,3,blue_median_dry,1.090172676111379,0.011172664660779041,28,8
17,49,green_amp,1.0901238549742698,0.03923411232031171,28,8
18,133,savi_max,1.0855626501708278,0.1130724117430868,28,8
19,7,blue_stdDev,1.082889092178103,0.030575168956574084,28,8
20,125,pri_stdDev,1.0828797374981154,0.0032851936264526316,28,8
21,50,green_stdDev,1.0527320261260777,0.03664938111127869,28,8
22,115,npv_median_wet,1.0502422360030839,0.0,28,8
23,46,green_median_dry,1.0444833494866137,0.02214653254748855,28,8
24,126,red_max,1.0374126137538329,0.04633528870918768,28,8
25,30,fns_max,1.0356171860715306,0.0,28,8
26,159,soil_min,1.0308950141896471,0.0,28,8
27,41,gcvi_min,1.0235581102995874,0.013580166344337785,28,8
28,154,slope,1.0202941256486147,0.0002599468079027556,28,8
29,180,wefi_median_wet,1.012842774881934,0.03416942585497651,28,8
30,136,savi_median_wet,1.0118230843081828,0.025169198635853762,28,8
31,131,red_amp,1.0107514874874677,0.03865778659792718,28,8
32,26,evi2_median_wet,1.0022124074794045,0.021732174909575797,28,8
33,40,gcvi_median_wet,0.9975256400201624,0.011974005782188213,28,8
34,55,gv_median_wet,0.9962559418055824,0.030430192748048812,28,8
35,178,wefi_median,0.9962441492156388,0.0010543865395684637,28,8
36,128,red_median_dry,0.9897506124417212,0.019476607674487445,28,8
37,112,npv_max,0.9896452279077954,0.08652675638815466,28,8
38,11,cai_median_wet,0.9890589985808509,0.020897040130531508,28,8
39,117,npv_amp,0.981069919223997,0.07971108872973476,28,8
40,132,red_stdDev,0.9743128382010146,0.048731271796795594,28,8
41,134,savi_median,0.9548768784870801,0.01693971842310038,28,8
42,53,gv_median,0.9548179141400669,0.01029849655419901,28,8
43,62,gvs_median_wet,0.9427487041473464,0.003478043591807367,28,8
44,118,npv_stdDev,0.9418446651817475,0.06866164181392675,28,8
45,24,evi2_median,0.9404966564151859,0.011547152570937635,28,8
46,105,nir_max,0.9177387702048835,0.014847044244227448,28,8
47,52,gv_max,0.910740996939081,0.0032423778123025215,28,8
48,27,evi2_min,0.9013216720882963,0.054562724114613825,28,8
49,137,savi_min,0.9004640594972025,0.05299383127933499,28,8
50,95,ndvi_min,0.8940575572200885,0.05876848057389794,28,8
51,9,cai_median,0.8832273296961344,0.00855236355602984,28,8
52,13,cai_amp,0.8790006231117271,0.0037299218053374883,28,8
53,111,nir_stdDev,0.8787312340207533,0.01114998741895934,28,8
54,18,cloud_median_wet,0.8771365530246243,0.053132342644498065,28,8
55,79,hallheigth_stdDev,0.8729854585902694,0.06056705502686688,28,8
56,43,gcvi_stdDev,0.871153387538057,0.002829427993342515,28,8
57,58,gv_stdDev,0.8678667587040433,0.016325544592185937,28,8
58,8,cai_max,0.854698891976681,0.006422059109191691,28,8
59,107,nir_median_dry,0.8517311104714019,0.03539178108429675,28,8
60,98,ndwi_max,0.8429649893777141,0.1257238739310398,28,8
61,37,gcvi_max,0.8389208263923636,0.0063186670814552315,28,8
62,93,ndvi_median_dry,0.8282083150233736,0.01987791830579755,28,8
63,91,ndvi_max,0.8168288642536256,0.1588957530806696,28,8
64,119,pri_max,0.8157329298850261,0.0015524892323621753,28,8
65,110,nir_amp,0.8143062031623236,0.07398703019199693,28,8
66,100,ndwi_median_dry,0.810173705033087,0.05265777181100262,28,8
67,122,pri_median_wet,0.8095773173189721,0.003676467017682983,28,8
68,57,gv_amp,0.8058327673972786,0.024623793213345735,28,8
69,104,ndwi_stdDev,0.8022786223570779,0.030235002563544056,28,8
70,42,gcvi_amp,0.7892246792408422,0.031811003765501056,28,8
71,101,ndwi_median_wet,0.7891662938860516,0.03936426554745687,28,8
72,60,gvs_median,0.7845925245443437,0.00037512913330606246,28,8
73,114,npv_median_dry,0.7699175532344961,0.026865880711895995,28,8
74,47,green_median_wet,0.7699065433204028,0.001319908194898689,28,8
75,63,gvs_min,0.7689095070783153,0.02700188107389412,28,8
76,166,swir1_min,0.764371153506592,0.025087601236396084,28,8
77,129,red_median_wet,0.7338752948013104,0.025320580683896754,28,8
78,143,sefi_median_wet,0.7230676953254356,0.01816810875169428,28,8
79,16,cloud_median,0.7204854778739549,0.019442904907409186,28,8
80,103,ndwi_amp,0.7193911441675741,0.0007538338695347591,28,8
81,29,evi2_stdDev,0.71602486229318,0.006407478176199799,28,8
82,48,green_min,0.7147365675521785,0.009302931782035229,28,8
83,19,cloud_min,0.7146250288429039,0.013384159016684327,28,8
84,150,shade_median_wet,0.7099426561472697,0.038227577153766124,28,8
85,85,ndfi_median_wet,0.7075522167412593,0.010385806208356385,28,8
86,130,red_min,0.7054721443905109,0.014874492182371357,28,8
87,86,ndfi_min,0.6998561288160905,0.034355837734324046,28,8
