rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
1,116,band_116,0.9875234336154363,0.6973116425490181,6,7
2,118,band_118,0.7929065206495762,0.0,10,7
3,19,band_19,0.7154855794457956,0.0,21,7
4,16,band_16,0.6989150644842269,0.0,21,7
5,18,band_18,0.5881159312032247,0.0,21,7
6,158,band_158,0.550035883570254,0.0,15,7
7,33,band_33,0.5408122949698131,0.0,21,7
8,62,band_62,0.507760146562678,0.0,21,7
9,85,band_85,0.5064078928836669,0.0,21,7
10,115,band_115,0.4823840243018643,0.0,6,7
11,9,band_9,0.4709038758712112,0.0,21,7
12,21,band_21,0.4592405306939357,0.0,21,7
13,92,band_92,0.4325231282229428,0.0,21,7
14,99,band_99,0.4125890483202208,0.0,21,7
15,144,band_144,0.38796679759971703,0.0,21,7
16,156,band_156,0.3855859303071585,0.0,15,7
17,146,band_146,0.37638309334740083,0.0,21,7
18,161,band_161,0.35260832672332226,0.0,21,7
19,157,band_157,0.3484779563515203,0.0,21,7
20,101,band_101,0.3365920267506293,0.0,21,7
21,94,band_94,0.33651608631968505,0.0,21,7
22,159,band_159,0.3106474351191883,0.0,10,7
23,88,band_88,0.29188084493618593,0.0,21,7
24,155,band_155,0.2724526676455096,0.0,21,7
25,143,band_143,0.27124620526969906,0.0,21,7
26,179,band_179,0.265654702721776,0.0,21,7
27,93,band_93,0.2644674364525384,0.0,21,7
28,12,band_12,0.25748474992820775,0.0,21,7
29,55,band_55,0.2531828689474753,0.0,21,7
30,178,band_178,0.24336301407397865,0.0,21,7
31,80,band_80,0.2425996694177675,0.0,21,7
32,127,band_127,0.2407632148843657,0.0,21,7
33,181,band_181,0.2184198355694281,0.0,21,7
34,60,band_60,0.21558675743505945,0.0,10,7
35,11,band_11,0.19994207075226464,0.0,21,7
36,100,band_100,0.1997434306684744,0.0,21,7
37,145,band_145,0.1996754086878249,0.0,21,7
38,38,band_38,0.19179454782821895,0.0,21,7
39,81,band_81,0.18841812262870777,0.0,21,7
40,89,band_89,0.18841812262870777,0.0,21,7
41,36,band_36,0.1723347688250282,0.0,21,7
42,61,band_61,0.16811973377201325,0.0,15,7
43,31,band_31,0.16260195905562552,0.0,15,7
44,148,band_148,0.16162911609177916,0.0,21,7
45,34,band_34,0.1522062356016408,0.0,21,7
46,32,band_32,0.14370819402038779,0.0,21,7
47,53,band_53,0.13480149950668455,0.0,15,7
48,134,band_134,0.13468700356890542,0.0,21,7
49,24,band_24,0.1346864316591746,0.0,21,7
50,180,band_180,0.13271603787081843,0.0,21,7
51,39,band_39,0.13105951094222143,0.0,21,7
52,98,band_98,0.12918959867944732,0.0,21,7
53,56,band_56,0.12867058611594753,0.0,15,7
54,136,band_136,0.12570560516496465,0.0,21,7
55,59,band_59,0.12485642783297994,0.0,10,7
56,90,band_90,0.11830965066578998,0.0,21,7
57,150,band_150,0.11314706393826311,0.0,21,7
58,151,band_151,0.10518293132907942,0.0,21,7
59,141,band_141,0.10264283860667339,0.0,15,7
60,26,band_26,0.0963567502741584,0.0,21,7
61,54,band_54,0.09047154855189052,0.0,15,7
62,17,band_17,0.09018958645889862,0.0,21,7
63,63,band_63,0.0899150785083155,0.0,15,7
64,170,band_170,0.08965373578487852,0.0,21,7
65,83,band_83,0.08874538425612624,0.0,10,7
66,86,band_86,0.08625730900543156,0.0,15,7
67,52,band_52,0.08542518880384323,0.0,21,7
68,160,band_160,0.08540913981220925,0.0,21,7
69,84,band_84,0.08361174468072813,0.0,15,7
70,91,band_91,0.07798169082545504,0.0,21,7
